module_id,module_description,sample_id,y_level,y_name,corpus_role,attack_corpus,attack_intent,root_id,semantic_family,root_variant,structure_cell_id,cell_index,variation_id,expected_truth,payload_raw,payload_decoded,payload_canonical,validation_payload,representation_recipe,parent_sample_id,parent_module_level,payload_before_transform,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,semantic_preservation_basis,train_corpus_membership_v4_1,training_gate_v4_1,decode_requirement,structure_signature,attack_fingerprint,required_tokens,skeleton,char_length,token_count,parenthesis_depth,operator_count,literal_count,function_count,cast_count,connector_count,root_adherence,structure_cell_adherence,operator_family_adherence,grammar_contract_preservation,delimiter_quote_integrity,boolean_signal,boolean_semantic_preservation,y_specific_representation_compliance,novelty_score,bounded_novelty_score,duplicate_penalty,malformed_syntax_penalty,slot_sanity_score,static_valid,postgres_parse_valid,runtime_valid,semantic_behavior_valid,engine_validated,behavior_confirmed,exploit_confirmed,keyword_corruption,delimiter_noise,encoding_noise,slot_noise,literal_noise,raw_sha256,canonical_sha256,fingerprint_sha256,notes,validation_payload_v4,keyword_integrity,delimiter_quote_integrity_v4,required_token_presence_score,boolean_signal_v4,y_specific_representation_score_v4,slot_sanity_score_v4,number_profile_json,string_profile_json,max_number_digits,avg_number_digits,parenthesis_depth_v4,module_contract_valid_score,dangerous_family_excluded,static_valid_v4,static_quality_score_v4,malformed_syntax_penalty_v4,accepted_for_seqgan_v4,accepted_for_rf_feature_v4,accepted_for_llm_hard_case_v4,evidence_tier,postgres_parse_valid_v4,postgres_runtime_valid_v4,semantic_behavior_valid_v4,runtime_error_class_v4,database,attack_family,payload_layer,runtime_validation_target,source_type
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S01,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V01,True,32%20%3D%2032,32 = 32,32 = 32,32 = 32,url_encode_space_delimiter_operator_quote,Y1_R001_C01_S01,Y1_basic_boolean,32 = 32,T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,3e8c995c161e529f359759e18648757a,=,INT = INT,13,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,e267f997205f311339d0ac5d7c7cc56ce3461238686923ef76c075f463f0d1f0,8f0e864aff96b4e9ea1aef9e342395e0429e7ba6d5db1bebc996d4649edc9852,3e8c995c161e529f359759e18648757a002aeddca364474f521596a955382ca7,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,32 = 32,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S02,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V02,True,45%20=%2045,45 = 45,45 = 45,45 = 45,partial_url_encode_space_parentheses_comma,Y2_R001_C01_S02,Y2_boolean_variation,45 = 45,T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,d08a6c6229ac64621a95b409d52cec76,=,INT = INT,11,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,f6a47fe3338d745f512a9a8a0fabc564fa565fe9cf143cf0f57b7316f2f023b0,1c3d108849530dac7d8601715edc87bc7ba0b532495a737bd187a4ede327547e,d08a6c6229ac64621a95b409d52cec76fd7e3a587dd0f863d88db801d7153061,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,45 = 45,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S03,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V03,True,58%20%3D%2058,58 = 58,58 = 58,58 = 58,operator_and_quote_percent_encoding,Y1_R001_C01_S03,Y1_basic_boolean,58 = 58,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,c7f67b9032e11625acc034036179d17f,=,INT = INT,13,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,41146d28a7214da8acf2cf88fbd13443c9400a5dea5a7d2d7a65774242968101,5cf7edf26dfdd11bbc778a4002658c39f94138f20c24ef85e96017031f5d598f,c7f67b9032e11625acc034036179d17f898b880d2de9c38fa4229b94330ef8b2,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,58 = 58,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S04,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V04,False,71%20%3D%2088,71 = 88,71 = 88,71 = 88,url_encode_space_delimiter_operator_quote,Y1_R001_C01_S04,Y1_basic_boolean,71 = 88,T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,67b60e6ba0e990fad5ff772c700969b1,=,INT = INT,13,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,5d208b696529dca78f4e38c562f0632f220acf5385e911d0b7c4e30d48e029de,ddff5439f52faaeeb263d92056b67ea17b2add637d0db70ad84447cf153ff3cd,67b60e6ba0e990fad5ff772c700969b15756fe1b5791e3d6ca60957acf92ea2f,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,71 = 88,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S05,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V05,False,84%20=%204,84 = 4,84 = 4,84 = 4,partial_url_encode_space_parentheses_comma,Y2_R001_C01_S05,Y2_boolean_variation,84 = 4,T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,5a540d491091093ec0325c8803b00109,=,INT = INT,10,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,b349ef29aa8d954944fb44ecaa0b4a7bccdab5f4a249050f49f87cde64c6c619,000dfa1dafebd88cf7aad9eba69991e33f4236981ee3249773953b335d0be200,5a540d491091093ec0325c8803b00109f65cdca1777fbe88e187a8fb2f31025c,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,84 = 4,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 1.5, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,1.5,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C01_S06,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C01,1,V06,False,97%20%3D%2017,97 = 17,97 = 17,97 = 17,operator_and_quote_percent_encoding,Y1_R001_C01_S06,Y1_basic_boolean,97 = 17,T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,bd8b9220aa10d3b451871b64,a1d1737b3b3f80fdcc6316dfac1abbf2,=,INT = INT,13,3,0,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,3a11f350205fd293be1e5f5e5833f9e4139876a2f38628e0d1b1045f0492201f,392b9ab1d5973d4beae88fadbd134ba6ac87ba691041e22e701b72e6d5379a44,a1d1737b3b3f80fdcc6316dfac1abbf293a5a85c8527a96ca4eb40c66b9a8ad9,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,97 = 17,1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,0.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C02_S01,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V01,True,%2843%20=%2043%29,(43 = 43),(43 = 43),(43 = 43),partial_url_encode_space_parentheses_comma,Y2_R001_C02_S01,Y2_boolean_variation,(43 = 43),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,20456ffaf2feced61971f9e6,c3bade592f128073803a6c8dc9736332,=,(INT = INT),17,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,9ea19bf45ed975f621a520fd3ff1e5816f8ac1a8bbb54acad02a728e4cb7ace7,1b8e09fb1558983313a4dc32c1cd21735899e62129d86f4a8e4f254c75b41910,c3bade592f128073803a6c8dc9736332f23816a9ebf0a3599276866735af5229,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(43 = 43),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C02_S02,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V02,True,(56%20%3D%2056),(56 = 56),(56 = 56),(56 = 56),operator_and_quote_percent_encoding,Y1_R001_C02_S02,Y1_basic_boolean,(56 = 56),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,20456ffaf2feced61971f9e6,bb25f2f32d1d33182edcba244eace7f5,=,(INT = INT),15,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,292a6b1a4b0d245b696adca7830ea65a93e75cacb45e155b0a9b4a994cb4c5a7,99cd41ffefffe6bd8ac7a55a0e233dffeb0e2671eb1e38cababd5c6ac312e6ae,bb25f2f32d1d33182edcba244eace7f5ee82d7e76a6725e21473e7081946b444,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(56 = 56),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C02_S03,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V03,True,%2869%20%3D%2069%29,(69 = 69),(69 = 69),(69 = 69),url_encode_space_delimiter_operator_quote,Y1_R001_C02_S03,Y1_basic_boolean,(69 = 69),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,20456ffaf2feced61971f9e6,f65d2277a5761c8a8d0dc710f71c8d11,=,(INT = INT),19,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,c7496d60d746d2eea60e643756daedfa9c4c955b072e4a12bd72066ecc9f3f54,93dc030d6aaf78c01ccc696db36d8db8cce1bea704d49afa1c424f1b8bf2a11c,f65d2277a5761c8a8d0dc710f71c8d112bfc7ecaa683cbea869d0540d67ad9de,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(69 = 69),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 2.0, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,2.0,1.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
Y3_encoded_boolean,encoded representation whose decoded predicate must remain valid,Y3_R001_C02_S04,Y3,Y3_Basic_Transformation,seqgan_attack_source,True,boolean_predicate_injection,PG_BOOL_R001,comparison_numeric,1,PG_BOOL_R001_C02,2,V04,False,%2882%20=%202%29,(82 = 2),(82 = 2),(82 = 2),partial_url_encode_space_parentheses_comma,Y2_R001_C02_S04,Y2_boolean_variation,(82 = 2),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run,1,static_accepted_runtime_not_run,decode_then_validate_postgresql_predicate,20456ffaf2feced61971f9e6,6eb089969f030fa9d964ff4b9c92f71e,=,(INT = INT),16,5,1,1,2,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,1.0,1.0,not_run,not_run,not_run,False,False,False,0,0,0,0,0,9041f43659ad02304c8bc40f2f026f97ef824687c2ea0053881b42b8ecf85da8,07f86f2bbc7bc243621d98b9826df0c83e0460c9f504639c484c9e0bede1648c,6eb089969f030fa9d964ff4b9c92f71e1a1f6cde178c238f45fa806b1f122c17,Synthetic PostgreSQL Boolean predicate corpus. Static rule validated; PostgreSQL sandbox/runtime not executed in this artifact.,(82 = 2),1,1,1.0,1,1.0,1.0,"{""avg_digits"": 1.5, ""count"": 2, ""extreme_count"": 0, ""long_count"": 0, ""max_digits"": 2, ""medium_count"": 0, ""small_count"": 2}","{""avg_string_len"": 0.0, ""long_string_count"": 0, ""max_string_len"": 0, ""string_count"": 0}",2,1.5,1.0,1.0,0,1,1.0,0.0,1,1,1,T1_static_validated,not_run,not_run,not_run,not_run,PostgreSQL,Boolean predicate injection,representation_transform,SELECT CASE WHEN (<payload>) THEN TRUE ELSE FALSE END;,seed_synthetic_static_constrained
