row_index,sqli_type,db_engine,confidence,reasoning
17070,benign,generic,0.9,not_sql_injection
17071,benign,generic,0.9,not_sql_injection
17072,benign,generic,0.9,not_sql_injection
17073,benign,generic,0.9,not_sql_injection
17074,benign,generic,0.9,not_sql_injection
17075,benign,generic,0.9,not_sql_injection
17076,benign,generic,0.9,not_sql_injection
17077,benign,generic,0.9,not_sql_injection
17078,benign,generic,0.9,not_sql_injection
17079,benign,generic,0.9,not_sql_injection
17080,benign,generic,0.9,not_sql_injection
17081,benign,generic,0.9,not_sql_injection
17082,benign,generic,0.9,not_sql_injection
17083,benign,generic,0.9,not_sql_injection
17084,benign,generic,0.9,not_sql_injection
17085,benign,generic,0.9,not_sql_injection
17086,benign,generic,0.9,not_sql_injection
17087,benign,generic,0.9,not_sql_injection
17088,benign,generic,0.9,not_sql_injection
17089,benign,generic,0.9,not_sql_injection
17090,benign,generic,0.9,not_sql_injection
17091,benign,generic,0.9,not_sql_injection
17092,benign,generic,0.9,not_sql_injection
17093,benign,generic,0.9,not_sql_injection
17094,benign,generic,0.9,not_sql_injection
17095,benign,generic,0.9,not_sql_injection
17096,benign,generic,0.9,not_sql_injection
17097,benign,generic,0.9,not_sql_injection
17098,benign,generic,0.9,not_sql_injection
17099,benign,generic,0.9,not_sql_injection
