row_index,sqli_type,db_engine,confidence,reasoning
24900,benign,generic,1.0,Normal SELECT with COUNT aggregate
24901,benign,generic,1.0,Normal SELECT with AVG aggregate
24902,benign,generic,1.0,Normal SELECT with BETWEEN date
24903,benign,generic,1.0,Normal SELECT with column alias
24904,benign,generic,1.0,Normal SELECT with column alias
24905,benign,generic,1.0,Normal SELECT with column alias
24906,benign,generic,1.0,Normal SELECT with string concatenation
24907,benign,generic,1.0,Normal SELECT with function and INNER JOIN
24908,benign,generic,1.0,Normal SELECT with function and multiple JOINs
24909,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
24910,benign,generic,1.0,Normal SELECT with LEFT JOIN and ORDER BY
24911,benign,generic,1.0,Incomplete SELECT with function
24912,benign,generic,1.0,Normal SELECT with RIGHT JOIN and ORDER BY
24913,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
24914,benign,generic,1.0,Normal SELECT with function and FROM
24915,benign,generic,1.0,Normal SELECT with function and UNION
24916,benign,generic,1.0,Normal SELECT with multiple functions
24917,benign,generic,1.0,Normal SELECT with function and UNION ALL
24918,benign,generic,1.0,Normal SELECT with multiple functions
24919,benign,generic,1.0,Normal SELECT with UNION and ORDER BY
24920,benign,generic,1.0,Normal SELECT with UNION ALL and ORDER BY
24921,benign,generic,1.0,Normal SELECT with UNION and WHERE
24922,benign,generic,1.0,Normal SELECT with aggregate and GROUP BY
24923,benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN
24924,benign,generic,1.0,Normal SELECT with FETCH FIRST
24925,benign,generic,1.0,Incomplete SELECT statement
24926,benign,generic,1.0,Normal SELECT from table
24927,benign,generic,1.0,Normal SELECT from table
24928,benign,generic,1.0,Normal SELECT DISTINCT
24929,benign,generic,1.0,Normal SELECT with COUNT DISTINCT
