row_index,sqli_type,db_engine,confidence,reasoning
19290,benign,mysql,0.9,not_sql_injection
19291,benign,mysql,0.9,not_sql_injection
19292,benign,mysql,0.9,not_sql_injection
19293,benign,mysql,0.9,not_sql_injection
19294,benign,mysql,0.9,not_sql_injection
19295,benign,mysql,0.9,not_sql_injection
19296,benign,mysql,0.9,not_sql_injection
19297,benign,mysql,0.9,not_sql_injection
19298,benign,mysql,0.9,not_sql_injection
19299,benign,mysql,0.9,not_sql_injection
19300,benign,mysql,0.9,not_sql_injection
19301,benign,mysql,0.9,not_sql_injection
19302,benign,mysql,0.9,not_sql_injection
19303,benign,mysql,0.9,not_sql_injection
19304,benign,mysql,0.9,not_sql_injection
19305,benign,mysql,0.9,not_sql_injection
19306,benign,mysql,0.9,not_sql_injection
19307,benign,mysql,0.9,not_sql_injection
19308,benign,mysql,0.9,not_sql_injection
19309,benign,mysql,0.9,not_sql_injection
19310,benign,mysql,0.9,not_sql_injection
19311,benign,mysql,0.9,not_sql_injection
19312,benign,mysql,0.9,not_sql_injection
19313,benign,mysql,0.9,not_sql_injection
19314,benign,mysql,0.9,not_sql_injection
19315,benign,mysql,0.9,not_sql_injection
19316,benign,mysql,0.9,not_sql_injection
19317,benign,mysql,0.9,not_sql_injection
19318,benign,mysql,0.9,not_sql_injection
19319,benign,mysql,0.9,not_sql_injection
