row_index,sqli_type,db_engine,confidence,reasoning
15960,benign,generic,0.9,not_sql_injection
15961,benign,generic,0.9,not_sql_injection
15962,benign,generic,0.9,not_sql_injection
15963,benign,generic,0.9,not_sql_injection
15964,benign,generic,0.9,not_sql_injection
15965,benign,generic,0.9,not_sql_injection
15966,benign,generic,0.9,not_sql_injection
15967,benign,generic,0.9,not_sql_injection
15968,benign,generic,0.9,not_sql_injection
15969,benign,generic,0.9,not_sql_injection
15970,benign,generic,0.9,not_sql_injection
15971,benign,generic,0.9,not_sql_injection
15972,benign,generic,0.9,not_sql_injection
15973,benign,generic,0.9,not_sql_injection
15974,benign,generic,0.9,not_sql_injection
15975,benign,generic,0.9,not_sql_injection
15976,benign,generic,0.9,not_sql_injection
15977,benign,generic,0.9,not_sql_injection
15978,benign,generic,0.9,not_sql_injection
15979,benign,generic,0.9,not_sql_injection
15980,benign,generic,0.9,not_sql_injection
15981,benign,generic,0.9,not_sql_injection
15982,benign,generic,0.9,not_sql_injection
15983,benign,generic,0.9,not_sql_injection
15984,benign,generic,0.9,not_sql_injection
15985,benign,generic,0.9,not_sql_injection
15986,benign,generic,0.9,not_sql_injection
15987,benign,generic,0.9,not_sql_injection
15988,benign,generic,0.9,not_sql_injection
15989,benign,generic,0.9,not_sql_injection
