row_index,sqli_type,db_engine,confidence,reasoning
14340,benign,generic,0.9,not_sql_injection
14341,benign,generic,0.9,not_sql_injection
14342,benign,generic,0.9,not_sql_injection
14343,benign,generic,0.9,not_sql_injection
14344,benign,generic,0.9,not_sql_injection
14345,benign,generic,0.9,not_sql_injection
14346,benign,generic,0.9,not_sql_injection
14347,benign,generic,0.9,not_sql_injection
14348,benign,generic,0.9,not_sql_injection
14349,benign,generic,0.9,not_sql_injection
14350,benign,generic,0.9,not_sql_injection
14351,benign,generic,0.9,not_sql_injection
14352,benign,generic,0.9,not_sql_injection
14353,benign,generic,0.9,not_sql_injection
14354,benign,generic,0.9,not_sql_injection
14355,benign,generic,0.9,not_sql_injection
14356,benign,generic,0.9,not_sql_injection
14357,benign,generic,0.9,not_sql_injection
14358,benign,generic,0.9,not_sql_injection
14359,benign,generic,0.9,not_sql_injection
14360,benign,generic,0.9,not_sql_injection
14361,benign,generic,0.9,not_sql_injection
14362,benign,generic,0.9,not_sql_injection
14363,benign,generic,0.9,not_sql_injection
14364,benign,generic,0.9,not_sql_injection
14365,benign,generic,0.9,not_sql_injection
14366,benign,generic,0.9,not_sql_injection
14367,benign,generic,0.9,not_sql_injection
14368,benign,generic,0.9,not_sql_injection
14369,benign,generic,0.9,not_sql_injection
