row_index,sqli_type,db_engine,confidence,reasoning
25860,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25861,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25862,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25863,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25864,benign,generic,1.0,Normal SELECT with COUNT aggregate
25865,benign,generic,1.0,Normal SELECT with COUNT aggregate
25866,benign,generic,1.0,Normal SELECT with AVG aggregate
25867,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25868,benign,generic,1.0,Normal SELECT with LIKE wildcard
25869,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
25870,benign,generic,1.0,Normal SELECT with IN clause
25871,benign,generic,1.0,Normal SELECT with NOT IN
25872,benign,generic,1.0,Normal SELECT with IN subquery
25873,benign,generic,1.0,Normal SELECT with BETWEEN
25874,benign,generic,1.0,Normal SELECT with NOT BETWEEN
25875,benign,generic,1.0,Normal SELECT with BETWEEN string
25876,benign,generic,1.0,Normal SELECT with BETWEEN string
25877,benign,generic,1.0,Normal SELECT with NOT BETWEEN
25878,benign,generic,1.0,Malformed date range in BETWEEN
25879,benign,generic,1.0,Normal SELECT with BETWEEN date
25880,benign,generic,1.0,Normal SELECT with AVG and SUM aggregate
25881,benign,generic,1.0,Normal SELECT with COUNT aggregate
25882,benign,generic,1.0,Normal SELECT with COUNT aggregate
25883,benign,generic,1.0,Normal SELECT with AVG aggregate
25884,benign,generic,1.0,Normal SELECT with BETWEEN date
25885,benign,generic,1.0,Normal SELECT with column alias
25886,benign,generic,1.0,Normal SELECT with column alias
25887,benign,generic,1.0,Normal SELECT with column alias
25888,benign,generic,1.0,Normal SELECT with string concatenation
25889,benign,generic,1.0,Normal SELECT with function and INNER JOIN
