row_index,sqli_type,db_engine,confidence,reasoning
4890,boolean_based,generic,0.5,case_division
4891,union_based,generic,0.7,union_select
4892,union_based,generic,0.7,union_select
4893,time_blind,postgresql,0.9,pg_sleep
4894,heavy_query,postgresql,0.7,generate_series
4895,time_blind,postgresql,0.7,regexp_substring
4896,boolean_based,generic,0.5,where_equality
4897,boolean_based,mysql,0.7,row_count
4898,time_blind,postgresql,0.7,regexp_substring
4899,time_blind,mysql,0.9,benchmark
4900,time_blind,generic,0.7,sleep_subquery
4901,boolean_based,mysql,0.7,make_set
4902,union_based,generic,0.7,union_null
4903,boolean_based,generic,0.5,or_equality
4904,heavy_query,generic,0.7,domain_join
4905,error_based,mysql,0.9,extractvalue
4906,heavy_query,firebird,0.7,firebird_sysjoin
4907,boolean_based,mysql,0.7,rlike_case
4908,time_blind,mysql,0.9,sleep_time
4909,union_based,generic,0.7,union_select
4910,time_blind,mysql,0.7,rlike_sleep
4911,union_based,generic,0.7,union_null
4912,time_blind,oracle,0.9,dbms_pipe
4913,boolean_based,mysql,0.7,row_count
4914,time_blind,oracle,0.9,dbms_pipe
4915,union_based,generic,0.7,union_concat
4916,time_blind,mysql,0.9,sleep_time
4917,error_based,mssql,0.9,convert_char
4918,boolean_based,generic,0.5,or_equality
4919,time_blind,mysql,0.9,sleep_time
