row_index,sqli_type,db_engine,confidence,reasoning
22410,benign,generic,1.0,Malformed SELECT with multiple clauses
22411,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH
22412,benign,generic,1.0,Malformed SELECT with multiple clauses
22413,benign,generic,1.0,Malformed SELECT with multiple SELECT
22414,benign,generic,1.0,Normal SELECT with LIMIT and WHERE
22415,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
22416,benign,generic,1.0,Normal SELECT with AVG aggregate
22417,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
22418,benign,generic,1.0,Normal SELECT with AVG and SUM
22419,benign,generic,1.0,Normal SELECT with AVG and SUM
22420,benign,generic,1.0,Normal SELECT with AVG and SUM
22421,benign,generic,1.0,Normal SELECT with COUNT aggregate
22422,benign,generic,1.0,Normal SELECT with COUNT aggregate
22423,benign,generic,1.0,Normal SELECT with AVG aggregate
22424,benign,generic,1.0,Normal SELECT with NOT LIKE
22425,benign,generic,1.0,Normal SELECT with LIKE wildcard
22426,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
22427,benign,generic,1.0,Normal SELECT with IN clause
22428,benign,generic,1.0,Normal SELECT with NOT IN
22429,benign,generic,1.0,Normal SELECT with IN subquery
22430,benign,generic,1.0,Normal SELECT with BETWEEN
22431,benign,generic,1.0,Normal SELECT with NOT BETWEEN
22432,benign,generic,1.0,Normal SELECT with BETWEEN string
22433,benign,generic,1.0,Normal SELECT with BETWEEN string
22434,benign,generic,1.0,Normal SELECT with NOT BETWEEN
22435,benign,generic,1.0,Malformed date range in BETWEEN
22436,benign,generic,1.0,Normal SELECT with BETWEEN date
22437,benign,generic,1.0,Normal SELECT with AVG and SUM
22438,benign,generic,1.0,Normal SELECT with COUNT aggregate
22439,benign,generic,1.0,Normal SELECT with COUNT aggregate
