row_index,sqli_type,db_engine,confidence,reasoning
10470,error_based,mysql,0.9,extractvalue
10471,heavy_query,db2,0.7,db2_sysjoin
10472,time_blind,postgresql,0.7,generate_series
10473,boolean_based,mysql,0.7,elt_boolean
10474,error_based,mssql,0.9,convert_char
10475,union_based,generic,0.7,union_null
10476,heavy_query,firebird,0.7,firebird_sysjoin
10477,time_blind,oracle,0.9,dbms_pipe
10478,boolean_based,generic,0.5,where_equality
10479,heavy_query,firebird,0.7,firebird_sysjoin
10480,boolean_based,mysql,0.7,elt_boolean
10481,heavy_query,db2,0.7,db2_sysjoin
10482,error_based,oracle,0.9,xmltype_error
10483,heavy_query,firebird,0.7,firebird_sysjoin
10484,error_based,mysql,0.9,updatexml
10485,time_blind,sqlite,0.7,like_randomblob
10486,time_blind,postgresql,0.9,pg_sleep
10487,error_based,mysql,0.9,exp_extract
10488,time_blind,postgresql,0.7,regexp_substring
10489,out_of_band,oracle,0.9,ctxsys_drithsx
10490,out_of_band,oracle,0.9,ctxsys_drithsx
10491,boolean_based,mysql,0.7,make_set
10492,boolean_based,generic,0.5,where_equality
10493,out_of_band,oracle,0.9,utl_inaddr
10494,union_based,generic,0.7,union_select
10495,time_blind,postgresql,0.7,regexp_substring
10496,time_blind,sqlite,0.7,like_randomblob
10497,time_blind,mysql,0.7,sleep_subquery
10498,error_based,oracle,0.9,oracle_cast
10499,time_blind,mssql,0.9,waitfor
