row_index,sqli_type,db_engine,confidence,reasoning
6061,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6062,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6063,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6064,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6065,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6066,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6067,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6068,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6069,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6070,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6071,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6072,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6073,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6074,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6075,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6076,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6077,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6078,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6079,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6080,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6081,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6082,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6083,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6084,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6085,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6086,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6087,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6088,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
6089,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
