row_index,sqli_type,db_engine,confidence,reasoning
5611,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5612,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5613,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5614,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5615,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5616,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5617,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5618,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5619,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5620,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5621,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5622,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5623,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5624,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5625,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5626,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5627,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5628,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5629,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5630,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5631,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5632,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5633,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5634,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5635,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5636,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5637,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5638,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
5639,benign,generic,1.0,Normal SELECT/INSERT/UPDATE/DELETE query
