row_index,sqli_type,db_engine,confidence,reasoning
960,heavy_query,mysql,0.85,Multiple domain table join for heavy query
961,heavy_query,postgresql,0.90,generate_series for heavy query
962,boolean_blind,generic,0.75,Multiplication for boolean blind
963,unknown,generic,0.60,SELECT without clear attack type
964,boolean_blind,generic,0.80,OR comparison for blind
965,boolean_blind,generic,0.80,OR equality for blind
966,boolean_blind,generic,0.80,IN with char concatenation for blind
967,time_blind,sqlite,0.85,randomblob() for time blind
968,boolean_blind,generic,0.80,OR comparison for blind
969,error_based,mysql,0.90,extractvalue() for error extraction
970,error_based,mysql,0.90,extractvalue() for error extraction
971,boolean_blind,generic,0.80,CASE WHEN for boolean blind
972,time_blind,sqlite,0.85,randomblob() for time blind
973,boolean_blind,generic,0.75,SELECT IF for boolean blind
974,error_based,mysql,0.85,exp() with concat for error extraction
975,unknown,generic,0.70,ORDER BY without full query context
976,heavy_query,mssql,0.85,Multiple sysusers table join
977,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
978,heavy_query,db2,0.85,Multiple systables join for heavy query
979,union_based,generic,0.85,UNION ALL for union-based
980,unknown,generic,0.70,SELECT without clear attack type
981,boolean_blind,generic,0.80,CASE WHEN for boolean blind
982,heavy_query,postgresql,0.90,generate_series for heavy query
983,error_based,mysql,0.90,extractvalue() for error extraction
984,error_based,mysql,0.85,GROUP BY concat for error extraction
985,error_based,oracle,0.90,xmltype() for Oracle error-based
986,heavy_query,firebird,0.85,Multiple table join for heavy query
987,heavy_query,oracle,0.85,Multiple all_users table join
988,unknown,generic,0.70,SELECT without clear type
989,boolean_blind,generic,0.80,OR comparison for blind
