row_index,sqli_type,db_engine,confidence,reasoning
34680,error_based,oracle,0.95,xmltype for Oracle error extraction
34681,error_based,oracle,0.95,xmltype for Oracle error extraction
34682,error_based,oracle,0.95,xmltype for Oracle error extraction
34683,error_based,oracle,0.9,cast for PostgreSQL injection
34684,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34685,error_based,oracle,0.9,cast for PostgreSQL injection
34686,error_based,oracle,0.95,xmltype for Oracle error extraction
34687,auth_bypass,generic,0.5,simple condition injection
34688,error_based,oracle,0.95,xmltype for Oracle error extraction
34689,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34690,error_based,oracle,0.95,xmltype for Oracle error extraction
34691,auth_bypass,generic,0.6,wildcard injection
34692,error_based,oracle,0.95,xmltype for Oracle error extraction
34693,error_based,oracle,0.95,xmltype for Oracle error extraction
34694,error_based,oracle,0.9,cast for PostgreSQL injection
34695,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34696,error_based,mssql,0.8,char for MSSQL encoding
34697,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
34698,error_based,oracle,0.95,xmltype for Oracle error extraction
34699,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
34700,error_based,oracle,0.95,xmltype for Oracle error extraction
34701,error_based,oracle,0.95,xmltype for Oracle error extraction
34702,error_based,oracle,0.95,xmltype for Oracle error extraction
34703,error_based,oracle,0.95,xmltype for Oracle error extraction
34704,auth_bypass,generic,0.6,wildcard injection
34705,auth_bypass,generic,0.6,wildcard injection
34706,error_based,oracle,0.95,xmltype for Oracle error extraction
34707,error_based,oracle,0.95,xmltype for Oracle error extraction
34708,auth_bypass,generic,0.6,wildcard injection
34709,error_based,oracle,0.9,cast for PostgreSQL injection
