row_index,sqli_type,db_engine,confidence,reasoning
13170,benign,generic,0.9,not_sql_injection
13171,benign,generic,0.9,not_sql_injection
13172,benign,generic,0.9,not_sql_injection
13173,benign,generic,0.9,not_sql_injection
13174,benign,generic,0.9,not_sql_injection
13175,benign,generic,0.9,not_sql_injection
13176,benign,generic,0.9,not_sql_injection
13177,benign,generic,0.9,not_sql_injection
13178,benign,generic,0.9,not_sql_injection
13179,benign,generic,0.9,not_sql_injection
13180,benign,generic,0.9,not_sql_injection
13181,benign,generic,0.9,not_sql_injection
13182,benign,generic,0.9,not_sql_injection
13183,benign,generic,0.9,not_sql_injection
13184,benign,generic,0.9,not_sql_injection
13185,benign,generic,0.9,not_sql_injection
13186,benign,generic,0.9,not_sql_injection
13187,benign,generic,0.9,not_sql_injection
13188,benign,generic,0.9,not_sql_injection
13189,benign,generic,0.9,not_sql_injection
13190,benign,generic,0.9,not_sql_injection
13191,benign,generic,0.9,not_sql_injection
13192,benign,generic,0.9,not_sql_injection
13193,benign,generic,0.9,not_sql_injection
13194,benign,generic,0.9,not_sql_injection
13195,benign,generic,0.9,not_sql_injection
13196,benign,generic,0.9,not_sql_injection
13197,benign,generic,0.9,not_sql_injection
13198,benign,generic,0.9,not_sql_injection
13199,benign,generic,0.9,not_sql_injection
