row_index,sqli_type,db_engine,confidence,reasoning
32640,auth_bypass,generic,0.7,quote escaping for auth bypass
32641,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32642,error_based,oracle,0.9,cast for PostgreSQL injection
32643,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32644,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32645,error_based,oracle,0.9,dbms_utility for Oracle injection
32646,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32647,auth_bypass,generic,0.6,wildcard injection
32648,auth_bypass,generic,0.6,simple OR condition
32649,error_based,oracle,0.95,xmltype for Oracle error extraction
32650,error_based,oracle,0.9,cast for PostgreSQL injection
32651,error_based,oracle,0.95,xmltype for Oracle error extraction
32652,auth_bypass,generic,0.6,wildcard injection
32653,error_based,oracle,0.95,xmltype for Oracle error extraction
32654,error_based,oracle,0.95,xmltype for Oracle error extraction
32655,error_based,oracle,0.9,char for Oracle encoding
32656,error_based,oracle,0.9,cast for PostgreSQL injection
32657,error_based,oracle,0.95,xmltype for Oracle error extraction
32658,error_based,oracle,0.9,cast for PostgreSQL injection
32659,auth_bypass,generic,0.7,quote escaping for auth bypass
32660,auth_bypass,generic,0.6,quote injection
32661,error_based,oracle,0.95,xmltype for Oracle error extraction
32662,auth_bypass,generic,0.6,wildcard injection
32663,error_based,oracle,0.9,cast for PostgreSQL injection
32664,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32665,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32666,error_based,oracle,0.9,cast for PostgreSQL injection
32667,error_based,oracle,0.95,xmltype for Oracle error extraction
32668,error_based,oracle,0.95,xmltype for Oracle error extraction
32669,error_based,oracle,0.95,xmltype for Oracle error extraction
