row_index,sqli_type,db_engine,confidence,reasoning
9000,error_based,mysql,0.9,extractvalue
9001,out_of_band,oracle,0.9,ctxsys_drithsx
9002,time_blind,postgresql,0.7,generate_series
9003,error_based,oracle,0.9,xmltype_error
9004,error_based,mysql,0.9,extractvalue
9005,union_based,generic,0.7,union_null
9006,time_blind,postgresql,0.7,regexp_substring
9007,union_based,generic,0.7,union_null
9008,heavy_query,oracle,0.7,oracle_sysjoin
9009,union_based,generic,0.7,union_select
9010,boolean_based,mysql,0.5,group_concat
9011,time_blind,mysql,0.7,elt_sleep
9012,union_based,generic,0.7,union_null
9013,boolean_based,generic,0.5,where_equality
9014,union_based,generic,0.7,union_select
9015,time_blind,mssql,0.9,waitfor
9016,boolean_based,generic,0.5,where_equality
9017,time_blind,postgresql,0.7,regexp_substring
9018,time_blind,postgresql,0.7,regexp_substring
9019,error_based,mysql,0.9,exp_extract
9020,boolean_based,mssql,0.7,iif_boolean
9021,union_based,generic,0.7,union_select
9022,union_based,generic,0.7,union_null
9023,error_based,oracle,0.9,oracle_cast
9024,error_based,mssql,0.9,convert_char
9025,heavy_query,db2,0.7,db2_sysjoin
9026,heavy_query,oracle,0.7,oracle_sysjoin
9027,error_based,oracle,0.9,xmltype_error
9028,union_based,generic,0.7,union_select
9029,boolean_based,generic,0.5,or_equality
