row_index,sqli_type,db_engine,confidence,reasoning
38490,error_based,oracle,0.95,Oracle xmltype extraction
38491,error_based,oracle,0.90,Oracle dbms_utility + xmltype
38492,error_based,oracle,0.95,Oracle xmltype extraction
38493,error_based,postgresql,0.85,PostgreSQL cast extraction
38494,error_based,oracle,0.95,Oracle xmltype extraction
38495,error_based,postgresql,0.85,PostgreSQL cast extraction
38496,error_based,postgresql,0.85,PostgreSQL cast extraction
38497,error_based,oracle,0.80,Oracle WHERE clause injection
38498,error_based,oracle,0.95,Oracle xmltype extraction
38499,error_based,oracle,0.90,Oracle dbms_utility + xmltype
38500,error_based,postgresql,0.85,PostgreSQL cast extraction
38501,error_based,postgresql,0.85,PostgreSQL cast extraction
38502,error_based,oracle,0.90,Oracle xmltype + ctxsys.drithsx.sn
38503,error_based,oracle,0.95,Oracle xmltype extraction
38504,error_based,oracle,0.90,Oracle xmltype + PostgreSQL cast
38505,error_based,oracle,0.95,Oracle xmltype extraction
38506,error_based,oracle,0.95,Oracle xmltype extraction
38507,error_based,oracle,0.95,Oracle xmltype extraction
38508,error_based,oracle,0.80,Oracle WHERE clause injection
38509,error_based,postgresql,0.85,PostgreSQL cast extraction
38510,error_based,oracle,0.95,Oracle xmltype extraction
38511,error_based,oracle,0.95,Oracle xmltype extraction
38512,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn extraction
38513,error_based,postgresql,0.85,PostgreSQL cast extraction
38514,error_based,oracle,0.95,Oracle xmltype extraction
38515,error_based,oracle,0.80,Oracle WHERE clause injection
38516,error_based,oracle,0.95,Oracle xmltype extraction
38517,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn extraction
38518,error_based,oracle,0.80,Oracle WHERE clause injection
38519,error_based,oracle,0.90,Oracle xmltype + PostgreSQL cast
