row_index,sqli_type,db_engine,confidence,reasoning
35490,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35491,auth_bypass,generic,0.5,simple condition injection
35492,auth_bypass,generic,0.5,simple condition injection
35493,error_based,oracle,0.95,xmltype for Oracle error extraction
35494,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35495,error_based,oracle,0.95,xmltype for Oracle error extraction
35496,error_based,oracle,0.95,xmltype for Oracle error extraction
35497,auth_bypass,generic,0.5,simple condition injection
35498,auth_bypass,generic,0.6,wildcard injection
35499,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
35500,error_based,mssql,0.8,char for MSSQL encoding
35501,error_based,oracle,0.95,xmltype for Oracle error extraction
35502,auth_bypass,generic,0.5,simple condition injection
35503,error_based,oracle,0.95,xmltype for Oracle error extraction
35504,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35505,error_based,oracle,0.95,xmltype for Oracle error extraction
35506,error_based,oracle,0.95,xmltype for Oracle error extraction
35507,auth_bypass,generic,0.5,simple condition injection
35508,error_based,oracle,0.95,xmltype for Oracle error extraction
35509,auth_bypass,generic,0.5,simple condition injection
35510,auth_bypass,generic,0.5,simple condition injection
35511,error_based,oracle,0.95,xmltype for Oracle error extraction
35512,error_based,oracle,0.95,xmltype for Oracle error extraction
35513,error_based,postgresql,0.9,cast for PostgreSQL injection
35514,error_based,oracle,0.95,xmltype for Oracle error extraction
35515,error_based,oracle,0.95,xmltype for Oracle error extraction
35516,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35517,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35518,error_based,oracle,0.95,xmltype for Oracle error extraction
35519,error_based,oracle,0.95,xmltype for Oracle error extraction
