row_index,sqli_type,db_engine,confidence,reasoning
19380,benign,mysql,0.9,not_sql_injection
19381,benign,mysql,0.9,not_sql_injection
19382,benign,mysql,0.9,not_sql_injection
19383,benign,mysql,0.9,not_sql_injection
19384,benign,mysql,0.9,not_sql_injection
19385,benign,mysql,0.9,not_sql_injection
19386,benign,mysql,0.9,not_sql_injection
19387,benign,mysql,0.9,not_sql_injection
19388,benign,mysql,0.9,not_sql_injection
19389,benign,mysql,0.9,not_sql_injection
19390,benign,mysql,0.9,not_sql_injection
19391,benign,mysql,0.9,not_sql_injection
19392,benign,mysql,0.9,not_sql_injection
19393,benign,mysql,0.9,not_sql_injection
19394,benign,mysql,0.9,not_sql_injection
19395,benign,mysql,0.9,not_sql_injection
19396,benign,mysql,0.9,not_sql_injection
19397,benign,mysql,0.9,not_sql_injection
19398,benign,mysql,0.9,not_sql_injection
19399,benign,mysql,0.9,not_sql_injection
19400,benign,mysql,0.9,not_sql_injection
19401,benign,mysql,0.9,not_sql_injection
19402,benign,mysql,0.9,not_sql_injection
19403,benign,mysql,0.9,not_sql_injection
19404,benign,mysql,0.9,not_sql_injection
19405,benign,mysql,0.9,not_sql_injection
19406,benign,mysql,0.9,not_sql_injection
19407,benign,mysql,0.9,not_sql_injection
19408,benign,mysql,0.9,not_sql_injection
19409,benign,mysql,0.9,not_sql_injection
