row_index,sqli_type,db_engine,confidence,reasoning
1860,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
1861,union_based,generic,0.85,UNION ALL for union-based
1862,unknown,generic,0.70,ORDER BY without full query
1863,heavy_query,db2,0.85,Multiple systables join
1864,boolean_blind,postgresql,0.80,regexp_substring for boolean blind
1865,boolean_blind,generic,0.75,Multiplication for blind
1866,union_based,generic,0.85,UNION ALL for union-based
1867,unknown,oracle,0.70,SELECT without full context
1868,boolean_blind,firebird,0.80,Case when for Firebird blind
1869,union_based,generic,0.85,UNION ALL for union-based
1870,heavy_query,oracle,0.85,Multiple all_users table join
1871,union_based,generic,0.85,UNION ALL for union-based
1872,union_based,generic,0.85,UNION ALL for union-based
1873,heavy_query,mysql,0.85,Multiple domain table join
1874,heavy_query,mssql,0.85,Multiple sysusers table join
1875,boolean_blind,postgresql,0.80,CAST for PostgreSQL blind
1876,heavy_query,postgresql,0.90,generate_series for heavy query
1877,boolean_blind,generic,0.80,WHERE equality for blind
1878,time_blind,generic,0.90,sleep() for time blind
1879,time_blind,mysql,0.90,benchmark() for time blind
1880,time_blind,generic,0.90,sleep() with rlike for time blind
1881,time_blind,oracle,0.90,dbms_pipe for Oracle time blind
1882,error_based,mysql,0.90,extractvalue() for error extraction
1883,time_blind,postgresql,0.90,pg_sleep() for time blind
1884,heavy_query,firebird,0.85,Multiple table join for heavy query
1885,heavy_query,mysql,0.85,Multiple domain table join
1886,time_blind,generic,0.90,sleep() for time blind
1887,boolean_blind,generic,0.80,WHERE equality for blind
1888,error_based,oracle,0.90,utl_inaddr for Oracle error-based
1889,boolean_blind,generic,0.80,WHERE equality for blind
