row_index,sqli_type,db_engine,confidence,reasoning
37680,error_based,oracle,0.95,XMLType with case when extracts data via error messages
37681,error_based,oracle,0.95,XMLType extracts Oracle-specific syntax from dual
37682,error_based,oracle,0.95,XMLType with case when on dual table
37683,error_based,oracle,0.95,XMLType error-based extraction pattern
37684,error_based,oracle,0.95,Oracle XMLType with dual table reference
37685,error_based,oracle,0.95,XMLType extracts data via error message
37686,error_based,oracle,0.95,Oracle XMLType case when syntax detected
37687,error_based,oracle,0.95,ctxsys.drithsx.sn Oracle text index
37688,error_based,oracle,0.95,XMLType case when extracts data via error
37689,error_based,oracle,0.95,Oracle XMLType error-based technique
37690,error_based,oracle,0.95,XMLType with case when from dual
37691,error_based,oracle,0.95,ctxsys.drithsx.sn Oracle text index
37692,error_based,oracle,0.95,Oracle XMLType error-based technique
37693,error_based,oracle,0.95,PostgreSQL cast but Oracle dual present
37694,error_based,oracle,0.95,XMLType error-based Oracle extraction
37695,benign,generic,0.7,Simple string concatenation not SQLi
37696,error_based,oracle,0.95,Oracle XMLType from dual pattern
37697,error_based,oracle,0.95,XMLType extracts data via error messages
37698,error_based,oracle,0.95,XMLType case when on dual table
37699,benign,generic,0.6,Plain string comparison not SQLi
37700,error_based,oracle,0.95,Oracle XMLType error-based technique
37701,error_based,oracle,0.95,dbms_utility.sqlid_to_sqlhash Oracle
37702,error_based,oracle,0.95,XMLType error-based extraction
37703,error_based,oracle,0.95,XMLType extracts data from dual
37704,benign,generic,0.6,Simple string comparison not attack
37705,error_based,oracle,0.95,ctxsys.drithsx.sn Oracle text index
37706,error_based,oracle,0.95,PostgreSQL cast but Oracle parts present
37707,benign,generic,0.6,Normal username comparison
37708,error_based,oracle,0.95,PostgreSQL cast with Oracle dual
37709,error_based,oracle,0.95,PostgreSQL cast mixed with Oracle
