row_index,sqli_type,db_engine,confidence,reasoning
6630,boolean_based,generic,0.5,where_equality
6631,union_based,generic,0.7,union_select
6632,time_blind,sqlite,0.7,like_randomblob
6633,time_blind,mysql,0.9,benchmark
6634,union_based,generic,0.7,union_select
6635,heavy_query,generic,0.7,domain_join
6636,union_based,generic,0.7,union_select
6637,union_based,generic,0.7,union_null
6638,union_based,generic,0.7,union_null
6639,union_based,generic,0.7,union_select
6640,union_based,generic,0.7,union_null
6641,out_of_band,oracle,0.9,ctxsys_drithsx
6642,heavy_query,db2,0.7,db2_sysjoin
6643,heavy_query,generic,0.7,domain_join
6644,out_of_band,oracle,0.9,utl_inaddr
6645,time_blind,mysql,0.7,elt_sleep
6646,boolean_based,mysql,0.7,make_set
6647,boolean_based,generic,0.5,or_equality
6648,time_blind,mysql,0.7,elt_sleep
6649,heavy_query,mssql,0.7,mssql_sysjoin
6650,union_based,generic,0.7,union_select
6651,boolean_based,mysql,0.7,make_set
6652,boolean_based,generic,0.5,where_equality
6653,heavy_query,db2,0.7,db2_sysjoin
6654,time_blind,mysql,0.9,benchmark
6655,time_blind,postgresql,0.9,pg_sleep
6656,heavy_query,mssql,0.7,mssql_sysjoin
6657,heavy_query,firebird,0.7,firebird_sysjoin
6658,time_blind,postgresql,0.7,regexp_substring
6659,union_based,generic,0.7,union_select
