row_index,sqli_type,db_engine,confidence,reasoning
40920,error_based,oracle,0.95,select from dual xmltype error
40921,error_based,oracle,0.95,select from dual xmltype error
40922,error_based,oracle,0.95,ctxsys drithsx Oracle error
40923,error_based,oracle,0.95,upper xmltype error function
40924,error_based,oracle,0.95,select from dual xmltype error
40925,error_based,oracle,0.95,select from dual xmltype error
40926,generic,generic,0.85,number comparison pattern
40927,error_based,oracle,0.95,select from dual xmltype error
40928,error_based,oracle,0.95,upper xmltype error function
40929,error_based,oracle,0.95,select from dual xmltype error
40930,error_based,oracle,0.95,select from dual xmltype error
40931,generic,generic,0.85,subquery pattern
40932,error_based,oracle,0.95,select from dual xmltype error
40933,error_based,oracle,0.95,select from dual xmltype error
40934,error_based,oracle,0.95,select from dual xmltype error
40935,error_based,postgresql,0.9,cast numeric postgresql
40936,error_based,oracle,0.95,select from dual xmltype error
40937,error_based,oracle,0.95,select from dual xmltype error
40938,error_based,oracle,0.95,select from dual xmltype error
40939,error_based,oracle,0.95,select from dual xmltype error
40940,error_based,oracle,0.95,select from dual xmltype error
40941,error_based,oracle,0.95,select from dual xmltype error
40942,error_based,oracle,0.95,select from dual xmltype error
40943,error_based,oracle,0.95,select from dual xmltype error
40944,error_based,postgresql,0.9,cast numeric conversion
40945,error_based,oracle,0.95,select from dual xmltype error
40946,error_based,oracle,0.95,select from dual xmltype error
40947,generic,generic,0.85,number comparison pattern
40948,generic,generic,0.85,subquery pattern
40949,error_based,oracle,0.95,upper xmltype error
