row_index,sqli_type,db_engine,confidence,reasoning
32370,error_based,mysql,0.8,elt and if for MySQL injection
32371,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32372,error_based,oracle,0.95,xmltype for Oracle error extraction
32373,error_based,postgresql,0.85,generate_series for PostgreSQL injection
32374,error_based,oracle,0.95,xmltype for Oracle error extraction
32375,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32376,error_based,postgresql,0.85,generate_series for PostgreSQL
32377,auth_bypass,generic,0.7,quote escaping for auth bypass
32378,error_based,oracle,0.95,xmltype for Oracle error extraction
32379,error_based,oracle,0.9,cast for PostgreSQL injection
32380,error_based,oracle,0.9,cast for PostgreSQL injection
32381,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32382,error_based,oracle,0.9,dbms_utility for Oracle error extraction
32383,error_based,mssql,0.85,convert int for MSSQL extraction
32384,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32385,auth_bypass,generic,0.6,quote injection for auth bypass
32386,error_based,oracle,0.9,char for Oracle encoding
32387,error_based,oracle,0.95,xmltype for Oracle error extraction
32388,auth_bypass,generic,0.6,simple OR for auth bypass
32389,auth_bypass,generic,0.6,wildcard injection
32390,error_based,mysql,0.8,elt and if for MySQL injection
32391,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32392,auth_bypass,generic,0.6,wildcard for auth bypass
32393,auth_bypass,generic,0.6,simple quote for auth bypass
32394,error_based,oracle,0.9,cast for PostgreSQL injection
32395,auth_bypass,generic,0.7,quote escaping for auth bypass
32396,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32397,error_based,oracle,0.95,xmltype for Oracle error extraction
32398,error_based,oracle,0.9,cast for PostgreSQL injection
32399,auth_bypass,generic,0.6,simple OR condition
