row_index,sqli_type,db_engine,confidence,reasoning
16710,benign,generic,0.9,not_sql_injection
16711,benign,generic,0.9,not_sql_injection
16712,benign,generic,0.9,not_sql_injection
16713,benign,generic,0.9,not_sql_injection
16714,benign,generic,0.9,not_sql_injection
16715,benign,generic,0.9,not_sql_injection
16716,benign,generic,0.9,not_sql_injection
16717,benign,generic,0.9,not_sql_injection
16718,benign,generic,0.9,not_sql_injection
16719,benign,generic,0.9,not_sql_injection
16720,benign,generic,0.9,not_sql_injection
16721,benign,generic,0.9,not_sql_injection
16722,benign,generic,0.9,not_sql_injection
16723,benign,generic,0.9,not_sql_injection
16724,benign,generic,0.9,not_sql_injection
16725,benign,generic,0.9,not_sql_injection
16726,benign,generic,0.9,not_sql_injection
16727,benign,generic,0.9,not_sql_injection
16728,benign,generic,0.9,not_sql_injection
16729,benign,generic,0.9,not_sql_injection
16730,benign,generic,0.9,not_sql_injection
16731,benign,generic,0.9,not_sql_injection
16732,benign,generic,0.9,not_sql_injection
16733,benign,generic,0.9,not_sql_injection
16734,benign,generic,0.9,not_sql_injection
16735,benign,generic,0.9,not_sql_injection
16736,benign,generic,0.9,not_sql_injection
16737,benign,generic,0.9,not_sql_injection
16738,benign,generic,0.9,not_sql_injection
16739,benign,generic,0.9,not_sql_injection
