row_index,sqli_type,db_engine,confidence,reasoning
0,boolean_blind,mysql,0.85,"{# obfuscation for boolean-based blind SQLi"
1,stacked_queries,mssql,0.85,"declare with hex for MSSQL stacked queries"
2,union_based,mysql,0.90,"UNION SELECT with 1<@ obfuscation for WAF bypass"
3,auth_bypass,generic,0.85,"admin OR 1=1/* for auth bypass"
4,union_based,mysql,0.90,"UNION SELECT with <@<@ obfuscation for WAF bypass"
5,stacked_queries,mssql,0.85,"declare with hex for MSSQL stacked queries"
6,union_based,mysql,0.90,"UNION SELECT with +\# obfuscation for WAF bypass"
7,union_based,oracle,0.90,"UNION SELECT with v$version for Oracle union-based SQLi"
8,boolean_blind,mysql,0.85,".; obfuscation for boolean-based blind SQLi"
9,union_based,mysql,0.90,"UNION SELECT with 1 1a for WAF bypass"
10,stacked_queries,generic,0.80,"SELECT with variable for stacked queries"
11,union_based,generic,0.85,"UNION SELECT with multiple NULLs for union-based SQLi"
12,auth_bypass,generic,0.90,"hi' OR 1=1-- is classic auth bypass"
13,boolean_blind,mysql,0.85,"% ( $ ) obfuscation for boolean-based blind SQLi"
14,union_based,mysql,0.90,"UNION SELECT with version() using 1# obfuscation"
15,boolean_blind,mysql,0.85,"{ ) obfuscation for boolean-based blind SQLi"
16,boolean_blind,mysql,0.85,"1[ obfuscation for boolean-based blind SQLi"
17,benign,generic,0.90,"desc is SQL keyword, not an attack without context"
18,boolean_blind,mysql,0.85,", ) obfuscation for boolean-based blind SQLi"
19,union_based,mysql,0.90,"UNION SELECT with 1#1 obfuscation for WAF bypass"
20,boolean_blind,mysql,0.85,"\+%% obfuscation for boolean-based blind SQLi"
21,stacked_queries,generic,0.80,"Hex encoded delete for stacked queries"
22,union_based,mysql,0.90,"UNION SELECT with -@<@ obfuscation for WAF bypass"
23,union_based,mysql,0.90,"UNION SELECT with $<\. obfuscation for WAF bypass"
24,boolean_blind,mysql,0.85,"]. obfuscation for boolean-based blind SQLi"
25,boolean_blind,mysql,0.85,"_ ; obfuscation for boolean-based blind SQLi"
26,error_based,generic,0.80,"ISNULL(1/0) for error-based SQLi"
27,stacked_queries,generic,0.85,"INSERT with char() for stacked queries injection"
28,boolean_blind,mysql,0.85,") ( obfuscation for boolean-based blind SQLi"
29,boolean_blind,mysql,0.85,"$@ obfuscation for boolean-based blind SQLi"
