row_index,sqli_type,db_engine,confidence,reasoning
38460,error_based,oracle,0.90,Oracle dbms_utility extraction
38461,error_based,oracle,0.95,Oracle xmltype extraction
38462,error_based,oracle,0.95,Oracle xmltype extraction
38463,error_based,oracle,0.95,Oracle xmltype extraction
38464,error_based,oracle,0.95,Oracle xmltype extraction
38465,error_based,oracle,0.95,Oracle xmltype extraction
38466,error_based,oracle,0.80,Oracle WHERE clause injection
38467,error_based,oracle,0.95,Oracle xmltype extraction
38468,error_based,oracle,0.90,Oracle dbms_utility extraction
38469,error_based,oracle,0.80,Oracle WHERE clause injection
38470,error_based,postgresql,0.85,PostgreSQL cast extraction
38471,error_based,oracle,0.85,Oracle MS SQL char concatenation
38472,error_based,oracle,0.95,Oracle xmltype extraction
38473,error_based,oracle,0.80,Oracle WHERE clause injection
38474,error_based,oracle,0.95,Oracle xmltype extraction
38475,error_based,oracle,0.95,Oracle xmltype extraction
38476,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn extraction
38477,error_based,oracle,0.85,Oracle MS SQL char concatenation
38478,error_based,oracle,0.95,Oracle xmltype extraction
38479,error_based,oracle,0.80,Oracle WHERE clause injection
38480,error_based,oracle,0.95,Oracle xmltype extraction
38481,error_based,postgresql,0.85,PostgreSQL cast extraction
38482,error_based,oracle,0.80,Oracle WHERE clause injection
38483,error_based,oracle,0.95,Oracle xmltype extraction
38484,error_based,oracle,0.85,Oracle MS SQL char concatenation
38485,error_based,oracle,0.95,Oracle xmltype extraction
38486,error_based,postgresql,0.85,PostgreSQL cast extraction
38487,error_based,oracle,0.95,Oracle xmltype extraction
38488,error_based,postgresql,0.85,PostgreSQL cast extraction
38489,error_based,oracle,0.95,Oracle xmltype extraction
