row_index,sqli_type,db_engine,confidence,reasoning
3750,heavy_query,firebird,0.85,Multiple rdb tables join
3751,error_based,mysql,0.85,exp() for error extraction
3752,heavy_query,sqlite,0.9,randomblob for heavy query
3753,error_based,mysql,0.85,extractvalue for error extraction
3754,error_based,oracle,0.85,dbms_utility for error extraction
3755,boolean_blind,mysql,0.8,make_set() for boolean blind
3756,heavy_query,postgresql,0.9,generate_series for heavy query
3757,boolean_blind,generic,0.8,AND equality for blind
3758,boolean_blind,generic,0.8,AND equality for blind
3759,boolean_blind,generic,0.8,and equality for blind
3760,heavy_query,postgresql,0.9,generate_series for heavy query
3761,heavy_query,generic,0.85,Multiple sysusers table join
3762,union_based,generic,0.85,UNION ALL for union-based
3763,heavy_query,firebird,0.85,Multiple rdb tables join
3764,boolean_blind,generic,0.8,OR equality for blind
3765,union_based,generic,0.85,UNION ALL for union-based
3766,boolean_blind,mysql,0.8,ELT IF for boolean blind
3767,union_based,generic,0.85,UNION ALL for union-based
3768,union_based,generic,0.85,UNION ALL for union-based
3769,boolean_blind,mysql,0.8,elt() for boolean blind
3770,boolean_blind,mysql,0.8,make_set() for boolean blind
3771,union_based,generic,0.85,UNION ALL for union-based
3772,boolean_blind,generic,0.8,and equality for blind
3773,boolean_blind,mysql,0.8,make_set() for boolean blind
3774,union_based,generic,0.85,UNION ALL for union-based
3775,union_based,generic,0.85,UNION ALL for union-based
3776,union_based,generic,0.85,UNION ALL for union-based
3777,boolean_blind,mysql,0.8,make_set() for boolean blind
3778,boolean_blind,generic,0.8,AND equality for blind
3779,union_based,generic,0.85,UNION ALL for union-based
