row_index,sqli_type,db_engine,confidence,reasoning
9240,heavy_query,mssql,0.7,mssql_sysjoin
9241,boolean_based,generic,0.5,where_equality
9242,out_of_band,oracle,0.9,ctxsys_drithsx
9243,boolean_based,generic,0.5,or_equality
9244,heavy_query,oracle,0.7,oracle_sysjoin
9245,union_based,generic,0.7,union_select
9246,time_blind,postgresql,0.7,regexp_substring
9247,time_blind,postgresql,0.7,regexp_substring
9248,time_blind,mysql,0.7,sleep_subquery
9249,union_based,generic,0.7,union_null
9250,union_based,generic,0.7,union_null
9251,union_based,generic,0.7,union_select
9252,union_based,generic,0.7,union_null
9253,time_blind,sqlite,0.7,like_randomblob
9254,time_blind,postgresql,0.7,regexp_substring
9255,time_blind,postgresql,0.7,regexp_substring
9256,time_blind,mysql,0.9,benchmark
9257,boolean_based,mysql,0.7,elt_boolean
9258,union_based,generic,0.7,union_null
9259,union_based,generic,0.7,union_null
9260,time_blind,postgresql,0.7,regexp_substring
9261,time_blind,oracle,0.9,dbms_pipe
9262,time_blind,mysql,0.7,sleep_subquery
9263,error_based,mysql,0.9,exp_extract
9264,union_based,generic,0.7,union_select
9265,union_based,oracle,0.7,oracle_union
9266,union_based,oracle,0.7,oracle_union
9267,time_blind,mssql,0.9,waitfor
9268,heavy_query,firebird,0.7,firebird_sysjoin
9269,union_based,generic,0.7,union_null
