row_index,sqli_type,db_engine,confidence,reasoning
3810,heavy_query,db2,0.85,Multiple systables join
3811,union_based,generic,0.85,UNION ALL for union-based
3812,union_based,generic,0.85,UNION ALL for union-based
3813,heavy_query,sqlite,0.9,randomblob for heavy query
3814,boolean_blind,mysql,0.8,make_set() for boolean blind
3815,boolean_blind,mysql,0.8,ELT IF for boolean blind
3816,boolean_blind,mysql,0.8,make_set() for boolean blind
3817,boolean_blind,generic,0.8,AND equality for blind
3818,union_based,generic,0.85,UNION ALL for union-based
3819,boolean_blind,generic,0.8,and equality for blind
3820,union_based,generic,0.85,UNION ALL for union-based
3821,heavy_query,sqlite,0.9,randomblob for heavy query
3822,union_based,generic,0.85,UNION ALL for union-based
3823,union_based,generic,0.85,UNION ALL for union-based
3824,boolean_blind,mysql,0.8,make_set() for boolean blind
3825,boolean_blind,mysql,0.8,make_set() for boolean blind
3826,boolean_blind,mysql,0.8,make_set() for boolean blind
3827,boolean_blind,mysql,0.8,make_set() for boolean blind
3828,union_based,generic,0.85,UNION ALL for union-based
3829,union_based,generic,0.85,UNION ALL for union-based
3830,union_based,generic,0.85,UNION ALL for union-based
3831,union_based,generic,0.85,UNION ALL for union-based
3832,boolean_blind,mysql,0.8,make_set() for boolean blind
3833,heavy_query,firebird,0.85,Multiple domain tables join
3834,union_based,generic,0.85,UNION ALL for union-based
3835,boolean_blind,generic,0.8,AND equality for blind
3836,boolean_blind,generic,0.8,OR equality for blind
3837,union_based,generic,0.85,UNION ALL for union-based
3838,union_based,generic,0.85,UNION ALL for union-based
3839,union_based,generic,0.85,UNION ALL for union-based
