row_index,sqli_type,db_engine,confidence,reasoning
21780,benign,generic,1.0,Normal SELECT DISTINCT
21781,benign,generic,1.0,Normal SELECT with COUNT DISTINCT
21782,benign,generic,1.0,Normal SELECT with COUNT aggregate
21783,benign,generic,1.0,Incomplete SELECT with subquery
21784,benign,generic,1.0,Normal SELECT from table
21785,benign,generic,1.0,Normal SELECT with WHERE clause
21786,benign,generic,1.0,Normal SELECT with WHERE clause
21787,benign,generic,1.0,Normal SELECT with WHERE clause
21788,benign,generic,1.0,Normal SELECT with multiple WHERE conditions
21789,benign,generic,1.0,Normal SELECT with OR condition
21790,benign,generic,1.0,Normal SELECT with OR condition
21791,benign,generic,1.0,Normal SELECT with NOT operator
21792,benign,generic,1.0,Normal SELECT with AND and OR
21793,benign,generic,1.0,Normal SELECT with multiple NOT conditions
21794,benign,generic,1.0,Normal SELECT with ORDER BY
21795,benign,generic,1.0,Normal SELECT with ORDER BY DESC
21796,benign,generic,1.0,Normal SELECT with ORDER BY multiple columns
21797,benign,generic,1.0,Normal SELECT with ORDER BY ASC DESC
21798,benign,generic,1.0,Normal INSERT statement
21799,benign,generic,1.0,Normal INSERT statement
21800,benign,generic,1.0,Normal SELECT with IS NULL
21801,benign,generic,1.0,Normal SELECT with IS NOT NULL
21802,benign,generic,1.0,Normal UPDATE statement
21803,benign,generic,1.0,Normal UPDATE statement
21804,benign,generic,1.0,Normal SELECT from table
21805,benign,generic,1.0,Normal DELETE statement
21806,benign,generic,1.0,Normal DELETE statement
21807,benign,generic,1.0,Normal SELECT with function
21808,benign,generic,1.0,Normal SELECT with subquery
21809,benign,generic,1.0,Normal SELECT TOP from MSSQL
