row_index,sqli_type,db_engine,confidence,reasoning
15660,benign,generic,0.9,not_sql_injection
15661,benign,generic,0.9,not_sql_injection
15662,benign,generic,0.9,not_sql_injection
15663,benign,generic,0.9,not_sql_injection
15664,benign,generic,0.9,not_sql_injection
15665,benign,generic,0.9,not_sql_injection
15666,benign,generic,0.9,not_sql_injection
15667,benign,generic,0.9,not_sql_injection
15668,benign,generic,0.9,not_sql_injection
15669,benign,generic,0.9,not_sql_injection
15670,benign,generic,0.9,not_sql_injection
15671,benign,generic,0.9,not_sql_injection
15672,benign,generic,0.9,not_sql_injection
15673,benign,generic,0.9,not_sql_injection
15674,benign,generic,0.9,not_sql_injection
15675,benign,generic,0.9,not_sql_injection
15676,benign,generic,0.9,not_sql_injection
15677,benign,generic,0.9,not_sql_injection
15678,benign,generic,0.9,not_sql_injection
15679,benign,generic,0.9,not_sql_injection
15680,benign,generic,0.9,not_sql_injection
15681,benign,generic,0.9,not_sql_injection
15682,benign,generic,0.9,not_sql_injection
15683,benign,generic,0.9,not_sql_injection
15684,benign,generic,0.9,not_sql_injection
15685,benign,generic,0.9,not_sql_injection
15686,benign,generic,0.9,not_sql_injection
15687,benign,generic,0.9,not_sql_injection
15688,benign,generic,0.9,not_sql_injection
15689,benign,generic,0.9,not_sql_injection
