row_index,sqli_type,db_engine,confidence,reasoning
32280,auth_bypass,generic,0.7,quote escaping for auth bypass
32281,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32282,error_based,oracle,0.9,dbms_utility for Oracle injection
32283,error_based,oracle,0.95,xmltype for Oracle error extraction
32284,auth_bypass,generic,0.7,quote escaping for auth bypass
32285,error_based,mysql,0.8,elt and if for MySQL injection
32286,error_based,postgresql,0.85,generate_series for PostgreSQL
32287,error_based,oracle,0.95,xmltype for Oracle error extraction
32288,error_based,oracle,0.95,xmltype for Oracle error extraction
32289,error_based,oracle,0.95,xmltype for Oracle error extraction
32290,error_based,oracle,0.95,xmltype for Oracle error extraction
32291,error_based,oracle,0.9,char for Oracle encoding
32292,error_based,mysql,0.8,elt and if for MySQL injection
32293,error_based,oracle,0.9,char for Oracle encoding
32294,error_based,postgresql,0.85,cast for PostgreSQL error extraction
32295,error_based,oracle,0.9,cast for PostgreSQL injection
32296,error_based,oracle,0.95,xmltype for Oracle error extraction
32297,error_based,oracle,0.95,xmltype for Oracle error extraction
32298,error_based,oracle,0.95,xmltype for Oracle error extraction
32299,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32300,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
32301,out_of_band,oracle,0.8,utl_inaddr.get_host_address for OOB
32302,error_based,oracle,0.9,cast for PostgreSQL injection
32303,error_based,oracle,0.95,xmltype for Oracle error extraction
32304,error_based,oracle,0.95,xmltype for Oracle error extraction
32305,auth_bypass,generic,0.7,quote escaping for auth bypass
32306,error_based,oracle,0.95,xmltype for Oracle error extraction
32307,auth_bypass,generic,0.6,wildcard for auth bypass
32308,auth_bypass,generic,0.7,quote escaping for auth bypass
32309,error_based,oracle,0.95,xmltype for Oracle error extraction
