row_index,sqli_type,db_engine,confidence,reasoning
38370,error_based,oracle,0.95,Oracle xmltype extraction
38371,error_based,oracle,0.95,Oracle xmltype extraction
38372,error_based,oracle,0.95,Oracle xmltype extraction
38373,error_based,oracle,0.95,Oracle xmltype extraction
38374,error_based,oracle,0.80,Oracle simple WHERE injection
38375,error_based,oracle,0.95,Oracle xmltype extraction
38376,error_based,oracle,0.90,Oracle xmltype + PostgreSQL cast
38377,error_based,oracle,0.95,Oracle xmltype extraction
38378,error_based,oracle,0.95,Oracle xmltype extraction
38379,error_based,oracle,0.90,Oracle xmltype + PostgreSQL cast
38380,error_based,oracle,0.95,Oracle xmltype extraction
38381,error_based,oracle,0.95,Oracle xmltype extraction
38382,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn extraction
38383,error_based,oracle,0.95,Oracle xmltype extraction
38384,error_based,oracle,0.95,Oracle xmltype extraction
38385,error_based,oracle,0.95,Oracle xmltype extraction
38386,error_based,oracle,0.95,Oracle xmltype extraction
38387,error_based,oracle,0.80,Oracle WHERE clause injection
38388,error_based,oracle,0.90,Oracle ctxsys.drithsx.sn + xmltype
38389,error_based,oracle,0.80,Oracle simple WHERE injection
38390,error_based,oracle,0.95,Oracle xmltype extraction
38391,error_based,postgresql,0.85,PostgreSQL cast extraction
38392,error_based,oracle,0.85,Oracle MS SQL char concatenation
38393,error_based,oracle,0.95,Oracle xmltype extraction
38394,error_based,oracle,0.80,Oracle WHERE clause injection
38395,error_based,postgresql,0.85,PostgreSQL cast extraction
38396,error_based,oracle,0.95,Oracle xmltype extraction
38397,error_based,oracle,0.95,Oracle xmltype extraction
38398,error_based,oracle,0.95,Oracle xmltype extraction
38399,error_based,oracle,0.80,Oracle WHERE clause injection
