row_index,sqli_type,db_engine,confidence,reasoning
22830,benign,generic,1.0,Normal SELECT with AVG and SUM
22831,benign,generic,1.0,Normal SELECT with COUNT aggregate
22832,benign,generic,1.0,Normal SELECT with COUNT aggregate
22833,benign,generic,1.0,Normal SELECT with AVG aggregate
22834,benign,generic,1.0,Normal SELECT with BETWEEN date
22835,benign,generic,1.0,Normal SELECT with column alias
22836,benign,generic,1.0,Normal SELECT with column alias
22837,benign,generic,1.0,Normal SELECT with column alias
22838,benign,generic,1.0,Normal SELECT with string concatenation
22839,benign,generic,1.0,Normal SELECT with function and INNER JOIN
22840,benign,generic,1.0,Normal SELECT with function and multiple JOINs
22841,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
22842,benign,generic,1.0,Normal SELECT with LEFT JOIN
22843,benign,generic,1.0,Incomplete SELECT with function
22844,benign,generic,1.0,Normal SELECT with RIGHT JOIN
22845,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
22846,benign,generic,1.0,Normal SELECT with function and FROM
22847,benign,generic,1.0,Normal SELECT with function and UNION
22848,benign,generic,1.0,Normal SELECT with multiple functions
22849,benign,generic,1.0,Normal SELECT with function and UNION ALL
22850,benign,generic,1.0,Normal SELECT with multiple functions
22851,benign,generic,1.0,Normal SELECT with UNION and ORDER BY
22852,benign,generic,1.0,Normal SELECT with UNION ALL and ORDER BY
22853,benign,generic,1.0,Normal SELECT with UNION and WHERE
22854,benign,generic,1.0,Normal SELECT with aggregate and ORDER BY
22855,benign,generic,1.0,Normal SELECT with aggregate and subquery JOIN
22856,benign,generic,1.0,Normal SELECT with FETCH FIRST
22857,benign,generic,1.0,Incomplete SELECT statement
22858,benign,generic,1.0,Normal SELECT from table
22859,benign,generic,1.0,Normal SELECT from table
