row_index,sqli_type,db_engine,confidence,reasoning
28020,benign,generic,1.0,Normal SELECT with multiple clauses
28021,benign,generic,1.0,Normal SELECT with multiple clauses
28022,benign,generic,1.0,Normal SELECT TOP with WHERE
28023,benign,generic,1.0,Normal SELECT with LIMIT
28024,benign,generic,1.0,Normal SELECT with FETCH FIRST
28025,benign,generic,1.0,Normal SELECT AVG aggregate
28026,benign,generic,1.0,Normal SELECT with NOT LIKE
28027,benign,generic,1.0,Normal SELECT AVG aggregate
28028,benign,generic,1.0,Normal SELECT AVG aggregate
28029,benign,generic,1.0,Normal SELECT AVG aggregate
28030,benign,generic,1.0,Normal SELECT COUNT aggregate
28031,benign,generic,1.0,Normal SELECT COUNT aggregate
28032,benign,generic,1.0,Normal SELECT AVG aggregate
28033,benign,generic,1.0,Normal SELECT with NOT LIKE
28034,benign,generic,1.0,Normal SELECT with LIKE
28035,benign,generic,1.0,Normal SELECT with NOT LIKE
28036,benign,generic,1.0,Normal SELECT with IN clause
28037,benign,generic,1.0,Normal SELECT with NOT IN clause
28038,benign,generic,1.0,Normal SELECT with subquery
28039,benign,generic,1.0,Normal SELECT with BETWEEN
28040,benign,generic,1.0,Normal SELECT with NOT BETWEEN
28041,benign,generic,1.0,Normal SELECT with BETWEEN
28042,benign,generic,1.0,Normal SELECT with BETWEEN
28043,benign,generic,1.0,Normal SELECT with NOT BETWEEN
28044,benign,generic,1.0,Normal SELECT with BETWEEN
28045,benign,generic,1.0,Normal SELECT with BETWEEN date range
28046,benign,generic,1.0,Normal SELECT AVG aggregate
28047,benign,generic,1.0,Normal SELECT COUNT aggregate
28048,benign,generic,1.0,Normal SELECT COUNT aggregate
28049,benign,generic,1.0,Normal SELECT AVG aggregate
