row_index,sqli_type,db_engine,confidence,reasoning
23970,benign,generic,1.0,Normal DELETE statement
23971,benign,generic,1.0,Normal SELECT with function
23972,benign,generic,1.0,Normal SELECT with subquery
23973,benign,generic,1.0,Normal SELECT TOP from MSSQL
23974,benign,generic,1.0,Incomplete SELECT statement
23975,benign,generic,1.0,Normal SELECT with FETCH FIRST
23976,benign,generic,1.0,Normal SELECT TOP PERCENT from MSSQL
23977,benign,generic,1.0,Normal SELECT TOP with WHERE
23978,benign,generic,1.0,Normal SELECT with LIMIT and WHERE
23979,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
23980,benign,generic,1.0,Normal SELECT with MIN aggregate
23981,benign,generic,1.0,Normal SELECT with MIN aggregate
23982,benign,generic,1.0,Normal SELECT with subquery
23983,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH
23984,benign,generic,1.0,Incomplete SELECT statement
23985,benign,generic,1.0,Malformed SELECT with multiple clauses
23986,benign,generic,1.0,Malformed SELECT with multiple TOP and FETCH
23987,benign,generic,1.0,Malformed SELECT with multiple clauses
23988,benign,generic,1.0,Malformed SELECT with multiple SELECT
23989,benign,generic,1.0,Normal SELECT with LIMIT and WHERE
23990,benign,generic,1.0,Normal SELECT with FETCH FIRST and WHERE
23991,benign,generic,1.0,Normal SELECT with AVG aggregate
23992,benign,generic,1.0,Normal SELECT with NOT LIKE pattern
23993,benign,generic,1.0,Normal SELECT with AVG and SUM
23994,benign,generic,1.0,Normal SELECT with AVG and SUM
23995,benign,generic,1.0,Normal SELECT with AVG and SUM
23996,benign,generic,1.0,Normal SELECT with COUNT aggregate
23997,benign,generic,1.0,Normal SELECT with COUNT aggregate
23998,benign,generic,1.0,Normal SELECT with AVG aggregate
23999,benign,generic,1.0,Normal SELECT with NOT LIKE
