row_index,sqli_type,db_engine,confidence,reasoning
35160,error_based,oracle,0.95,xmltype for Oracle error extraction
35161,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35162,error_based,mssql,0.8,char for MSSQL encoding
35163,error_based,oracle,0.95,xmltype for Oracle error extraction
35164,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35165,error_based,oracle,0.95,xmltype for Oracle error extraction
35166,error_based,oracle,0.95,xmltype for Oracle error extraction
35167,error_based,oracle,0.9,cast for PostgreSQL injection
35168,error_based,oracle,0.95,xmltype for Oracle error extraction
35169,error_based,oracle,0.95,xmltype for Oracle error extraction
35170,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
35171,auth_bypass,generic,0.6,wildcard injection
35172,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35173,error_based,oracle,0.95,xmltype for Oracle error extraction
35174,error_based,oracle,0.95,xmltype for Oracle error extraction
35175,auth_bypass,generic,0.5,simple condition injection
35176,auth_bypass,generic,0.6,wildcard injection
35177,auth_bypass,generic,0.5,simple condition injection
35178,error_based,oracle,0.95,xmltype for Oracle error extraction
35179,error_based,oracle,0.95,xmltype for Oracle error extraction
35180,error_based,oracle,0.95,xmltype for Oracle error extraction
35181,error_based,oracle,0.9,cast for PostgreSQL injection
35182,error_based,mssql,0.8,char for MSSQL encoding
35183,error_based,mssql,0.8,char for MSSQL encoding
35184,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
35185,error_based,oracle,0.9,cast for PostgreSQL injection
35186,error_based,oracle,0.9,cast for PostgreSQL injection
35187,auth_bypass,generic,0.6,wildcard injection
35188,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
35189,error_based,oracle,0.95,xmltype for Oracle error extraction
