row_index,sqli_type,db_engine,confidence,reasoning
2220,union_based,generic,0.85,UNION ALL for union-based
2221,union_based,generic,0.85,UNION ALL for union-based
2222,union_based,generic,0.85,UNION ALL for union-based
2223,unknown,generic,0.60,END keyword without context
2224,boolean_blind,generic,0.75,Multiplication for blind
2225,time_blind,generic,0.90,sleep() with rlike for time blind
2226,time_blind,sqlite,0.85,randomblob() for time blind
2227,time_blind,generic,0.90,sleep() for time blind
2228,boolean_blind,generic,0.80,AND equality for blind
2229,heavy_query,mysql,0.85,Multiple domain table join
2230,time_blind,mssql,0.90,waitfor delay for time blind
2231,boolean_blind,mysql,0.80,elt() for boolean blind
2232,heavy_query,oracle,0.85,Multiple all_users table join
2233,union_based,generic,0.85,UNION ALL for union-based
2234,union_based,generic,0.85,UNION ALL for union-based
2235,boolean_blind,mysql,0.80,elt() for boolean blind
2236,union_based,generic,0.85,UNION ALL for union-based
2237,boolean_blind,generic,0.75,SELECT IF for boolean blind
2238,boolean_blind,oracle,0.80,CASE WHEN for boolean blind
2239,union_based,generic,0.85,UNION ALL for union-based
2240,heavy_query,mssql,0.85,Multiple sysusers table join
2241,boolean_blind,generic,0.80,WHERE equality for blind
2242,boolean_blind,generic,0.75,Multiplication for blind
2243,error_based,generic,0.85,Row/concat for error extraction
2244,time_blind,mssql,0.90,waitfor delay for time blind
2245,boolean_blind,generic,0.80,OR comparison for blind
2246,time_blind,postgresql,0.90,pg_sleep() for time blind
2247,time_blind,generic,0.90,sleep() for time blind
2248,boolean_blind,mysql,0.80,CASE WHEN for boolean blind
2249,boolean_blind,generic,0.80,OR comparison for blind
