row_index,sqli_type,db_engine,confidence,reasoning
36630,error_based,oracle,0.95,xmltype for Oracle error extraction
36631,auth_bypass,generic,0.5,simple condition injection
36632,error_based,oracle,0.95,xmltype for Oracle error extraction
36633,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
36634,auth_bypass,generic,0.6,wildcard injection
36635,error_based,oracle,0.95,xmltype for Oracle error extraction
36636,boolean_blind,oracle,0.8,dbms_utility.sqlid_to_sqlhash for blind
36637,error_based,oracle,0.95,xmltype for Oracle error extraction
36638,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
36639,error_based,oracle,0.95,xmltype for Oracle error extraction
36640,error_based,postgresql,0.9,cast for PostgreSQL injection
36641,error_based,oracle,0.95,xmltype for Oracle error extraction
36642,error_based,oracle,0.95,xmltype for Oracle error extraction
36643,auth_bypass,generic,0.5,simple condition injection
36644,auth_bypass,generic,0.6,wildcard injection
36645,auth_bypass,generic,0.6,wildcard injection
36646,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
36647,auth_bypass,generic,0.5,simple condition injection
36648,auth_bypass,generic,0.5,simple condition injection
36649,error_based,postgresql,0.9,cast for PostgreSQL injection
36650,error_based,oracle,0.95,xmltype for Oracle error extraction
36651,auth_bypass,generic,0.5,simple condition injection
36652,error_based,oracle,0.95,xmltype for Oracle error extraction
36653,error_based,oracle,0.95,xmltype for Oracle error extraction
36654,error_based,postgresql,0.9,cast for PostgreSQL injection
36655,error_based,oracle,0.95,xmltype for Oracle error extraction
36656,error_based,oracle,0.95,xmltype for Oracle error extraction
36657,boolean_blind,oracle,0.8,ctxsys.drithsx.sn for Oracle blind
36658,error_based,postgresql,0.9,cast for PostgreSQL injection
36659,error_based,oracle,0.95,xmltype for Oracle error extraction
