row_index,sqli_type,db_engine,confidence,reasoning
2790,boolean_blind,mysql,0.8,elt() for boolean blind
2791,time_blind,mssql,0.9,waitfor delay MSSQL time blind
2792,boolean_blind,generic,0.8,SELECT CASE WHEN for blind
2793,union_based,generic,0.85,UNION ALL for union-based
2794,boolean_blind,generic,0.75,Multiplication for blind
2795,boolean_blind,generic,0.8,WHERE equality for blind
2796,boolean_blind,generic,0.8,WHERE equality for blind
2797,union_based,generic,0.85,UNION ALL for union-based
2798,heavy_query,db2,0.85,Multiple systables join
2799,boolean_blind,mysql,0.8,elt() for boolean blind
2800,heavy_query,firebird,0.85,Multiple rdb tables join
2801,time_blind,mssql,0.9,waitfor delay MSSQL time blind
2802,time_blind,generic,0.9,sleep() for time blind
2803,time_blind,postgresql,0.9,pg_sleep for PostgreSQL time blind
2804,time_blind,generic,0.9,sleep() for time blind
2805,boolean_blind,generic,0.8,AND equality for blind
2806,union_based,generic,0.85,UNION ALL for union-based
2807,boolean_blind,generic,0.8,SELECT CASE WHEN for blind
2808,unknown,generic,0.5,Incomplete payload
2809,error_based,oracle,0.85,dbms_utility for error extraction
2810,boolean_blind,generic,0.8,WHERE equality for blind
2811,heavy_query,postgresql,0.9,generate_series for heavy query
2812,boolean_blind,generic,0.8,OR equality for blind
2813,time_blind,generic,0.9,sleep() for time blind
2814,heavy_query,oracle,0.85,Multiple all_users table join
2815,boolean_blind,generic,0.8,WHERE equality for blind
2816,heavy_query,sqlite,0.9,randomblob for heavy query
2817,error_based,oracle,0.85,dbms_utility for error extraction
2818,heavy_query,sqlite,0.9,randomblob for heavy query
2819,heavy_query,firebird,0.85,Multiple domain tables join
