row_index,sqli_type,db_engine,confidence,reasoning
15570,benign,generic,0.9,not_sql_injection
15571,benign,generic,0.9,not_sql_injection
15572,benign,generic,0.9,not_sql_injection
15573,benign,generic,0.9,not_sql_injection
15574,benign,generic,0.9,not_sql_injection
15575,benign,generic,0.9,not_sql_injection
15576,benign,generic,0.9,not_sql_injection
15577,benign,generic,0.9,not_sql_injection
15578,benign,generic,0.9,not_sql_injection
15579,benign,generic,0.9,not_sql_injection
15580,benign,generic,0.9,not_sql_injection
15581,benign,generic,0.9,not_sql_injection
15582,benign,generic,0.9,not_sql_injection
15583,benign,generic,0.9,not_sql_injection
15584,benign,generic,0.9,not_sql_injection
15585,benign,generic,0.9,not_sql_injection
15586,benign,generic,0.9,not_sql_injection
15587,benign,generic,0.9,not_sql_injection
15588,benign,generic,0.9,not_sql_injection
15589,benign,generic,0.9,not_sql_injection
15590,benign,generic,0.9,not_sql_injection
15591,benign,generic,0.9,not_sql_injection
15592,benign,generic,0.9,not_sql_injection
15593,benign,generic,0.9,not_sql_injection
15594,benign,generic,0.9,not_sql_injection
15595,benign,generic,0.9,not_sql_injection
15596,benign,generic,0.9,not_sql_injection
15597,benign,generic,0.9,not_sql_injection
15598,benign,generic,0.9,not_sql_injection
15599,benign,generic,0.9,not_sql_injection
