row_index,sqli_type,db_engine,confidence,reasoning
0,union_based,mysql,0.90,"UNION SELECT with ( \ ) obfuscation for WAF bypass"
1,benign,generic,0.90,"order by is SQL keyword, not an attack without context"
2,boolean_blind,mysql,0.85,"!<@ obfuscation for boolean-based blind SQLi"
3,boolean_blind,generic,0.80,"username IS NOT NULL for boolean-based blind SQLi"
4,auth_bypass,generic,0.90,"admin' OR '1'='1'/* for auth bypass"
5,unknown,generic,0.50,"//* is not recognizable as SQL injection"
6,union_based,mysql,0.90,"UNION SELECT with ( \+ ) obfuscation for WAF bypass"
7,union_based,mysql,0.90,"UNION SELECT with <@. obfuscation for WAF bypass"
8,boolean_blind,mysql,0.85,"; ) obfuscation for boolean-based blind SQLi"
9,union_based,mysql,0.90,"UNION SELECT with ( \. ) obfuscation for WAF bypass"
10,polyglot,generic,0.70,"Multiple obfuscation characters polyglot"
11,union_based,generic,0.80,"UNION ALL for union-based SQLi"
12,stacked_queries,generic,0.80,"Hex encoded delete for stacked queries"
13,union_based,mysql,0.90,"UNION SELECT with 1 $$ obfuscation for WAF bypass"
14,union_based,oracle,0.90,"UNION SELECT with v$version for Oracle union-based SQLi"
15,polyglot,generic,0.75,"sqlvuln polyglot payload"
16,stacked_queries,mssql,0.85,"declare with hex exec for MSSQL stacked queries"
17,union_based,mysql,0.90,"UNION SELECT with @ 1! obfuscation for WAF bypass"
18,union_based,mysql,0.90,"UNION SELECT with [ _ obfuscation for WAF bypass"
19,boolean_blind,mysql,0.85,"1; obfuscation for boolean-based blind SQLi"
20,boolean_blind,mysql,0.85,"{{ obfuscation for boolean-based blind SQLi"
21,union_based,mysql,0.90,"UNION SELECT with \<\. obfuscation for WAF bypass"
22,boolean_blind,mysql,0.85,",? obfuscation for boolean-based blind SQLi"
23,stacked_queries,generic,0.80,"exec sp_ or xp_ for stacked queries injection"
24,union_based,oracle,0.90,"UNION SELECT with v$version for Oracle union-based SQLi"
25,auth_bypass,generic,0.85,"Quote obfuscation for auth bypass"
26,auth_bypass,generic,0.85,"admin' -- is auth bypass"
27,boolean_blind,mysql,0.85,"+1 obfuscation for boolean-based blind SQLi"
28,benign,generic,0.90,"having is SQL keyword, not an attack without context"
29,time_blind,generic,0.85,"benchmark() with MD5 for time-based blind SQLi"
