row_index,sqli_type,db_engine,confidence,reasoning
21840,benign,generic,1.0,Normal SELECT with NOT IN
21841,benign,generic,1.0,Normal SELECT with IN subquery
21842,benign,generic,1.0,Normal SELECT with BETWEEN
21843,benign,generic,1.0,Normal SELECT with NOT BETWEEN
21844,benign,generic,1.0,Normal SELECT with BETWEEN string
21845,benign,generic,1.0,Normal SELECT with BETWEEN string
21846,benign,generic,1.0,Normal SELECT with NOT BETWEEN
21847,benign,generic,1.0,Malformed date range in BETWEEN
21848,benign,generic,1.0,Normal SELECT with BETWEEN date
21849,benign,generic,1.0,Normal SELECT with AVG and SUM
21850,benign,generic,1.0,Normal SELECT with COUNT aggregate
21851,benign,generic,1.0,Normal SELECT with COUNT aggregate
21852,benign,generic,1.0,Normal SELECT with AVG aggregate
21853,benign,generic,1.0,Normal SELECT with BETWEEN date
21854,benign,generic,1.0,Normal SELECT with column alias
21855,benign,generic,1.0,Normal SELECT with column alias
21856,benign,generic,1.0,Normal SELECT with column alias
21857,benign,generic,1.0,Normal SELECT with string concatenation
21858,benign,generic,1.0,Normal SELECT with function and INNER JOIN
21859,benign,generic,1.0,Normal SELECT with function and multiple JOINs
21860,benign,generic,1.0,Normal SELECT with function and LEFT JOIN
21861,benign,generic,1.0,Normal SELECT with LEFT JOIN
21862,benign,generic,1.0,Incomplete SELECT with function
21863,benign,generic,1.0,Normal SELECT with RIGHT JOIN
21864,benign,generic,1.0,Normal SELECT with function and FULL OUTER JOIN
21865,benign,generic,1.0,Normal SELECT with function and FROM
21866,benign,generic,1.0,Normal SELECT with function and UNION
21867,benign,generic,1.0,Normal SELECT with multiple functions
21868,benign,generic,1.0,Normal SELECT with function and UNION ALL
21869,benign,generic,1.0,Normal SELECT with multiple functions
