attack_corpus,attack_intent,corpus_role,sample_id,y_level,complexity_label,dbms,dbms_version_reference,injection_family,context_level,root_id,semantic_family,root_name,structure_cell_id,cell_recipe,variation_id,sample_index_in_cell,expected_truth,payload,canonical_payload,raw_sha256,canonical_sha256,semantic_equivalence_group,char_length,token_count_est,paren_depth,operator_count_est,literal_count_est,function_count_est,cast_count_est,connector_count_est,requires_decode,decode_layers,postgres_specificity,attack_surface_class,generator_constraint_pass,engine_validated,exploit_confirmed,provenance_type,source_reference,generator_version,seed,logic_effect_target,boundary_dependency,destructive_capability,exfiltration_capability,timing_capability,behavior_confirmed,runtime_validation_state,evidence_level,structure_signature,attack_fingerprint,payload_entropy_bits_per_char,alpha_ratio,digit_ratio,whitespace_ratio,special_char_ratio,unique_char_ratio,character_class_count,raw_unique_in_y,fingerprint_unique_in_y,canonical_group_size_in_y,canonical_unique_in_y,min_char4gram_distance_within_cell,min_char4gram_distance_within_root,scope_select_union_exfiltration,scope_stacked_or_destructive_sql,scope_time_based,scope_contextual_boundary_breakout
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S01,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,1,True,((5043 = 5043)),5043 = 5043,1b6093a372a363c8378461f23ba14a8a8ae800ca643ee1bc6ad023a865e1a55b,83b72dd8ee5653b564bbc2c862aed982e1e321df61e353736b8a2cb0d3dea070,PG_BOOL_R001,15,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30260924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,7b64b9b59dcb19a6ab10ebc6386e2d2ec451b14cf7558b752068dd1ce9eb3a1f,2.9735572622751856,0.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.5333333333333333,3,True,True,1,True,0.9545454545454546,0.8518518518518519,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S02,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,2,False,((6771 = 6775)),6771 = 6775,88006b4620ab04aee4095ea667a709ed1f3e997975f1b9969d4a09cfc6bd594e,6ac68464b1bdfbe23a0b9b37d49a573e0e40e571580d213902f78bd31f156248,PG_BOOL_R001,15,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30261924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,4d1b65c97664ff1321cc17cd81d8e5072187de559681bef5f48f33e159f4a5af,2.8402239289418523,0.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.5333333333333333,3,True,True,1,True,0.9545454545454546,0.8928571428571429,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S03,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,3,True,((1585 = 1585)),1585 = 1585,3003bcaee030441d6935b60bb54f6dd95d1072539a1b1e38f2784040278fc958,0ba2ca83f54108f7a46f06ed98935f22bbe9e90875a2849eaa83c039b6630f9e,PG_BOOL_R001,15,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30262924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,4c5897fbdc08945d378ccedd23f507f5d83fac288f87871bb838a10160b3e171,2.7068905956085185,0.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,3,True,True,1,True,0.9523809523809523,0.9259259259259259,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S04,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,4,False,((5676 = 5682)),5676 = 5682,531ebe5d2919ae2bf22e8b964f201a83a494fc35a90eda5312fa41eab6becb5a,2b6017ccd925c6516236f2aa2688a5a78f154de115b1db9ccb6cbdef9b76ad73,PG_BOOL_R001,15,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30263924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,d1922788932749fbfba7daf9991a378a34dd4fe0ca9523a82fc605bd688c386b,3.056564762130954,0.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.6,3,True,True,1,True,0.9545454545454546,0.9545454545454546,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S05,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,5,True,((1961 = 1961)),1961 = 1961,203ec8b5074a949ab0829aaac02fe91c3ea5d63039311e635f64af09e3571201,d6cdfb45d6e6eed70a91692ff77bafee98e00c2bb1ddd4b488d870d1133dc03f,PG_BOOL_R001,15,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30264924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,f217ce93d5c539f908f456c67d9c654c7bffddd2941d75988ac2eff5885e627f,2.7068905956085185,0.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,3,True,True,1,True,0.9523809523809523,0.875,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C01_S06,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C01,extra_outer_parentheses,PG_BOOL_R001_V01,6,False,((229 = 230)),229 = 230,12a96aea8318dd54bd1e24be9d81028ee1ee759e4185d47233bff29b500def99,5820a34c27f5c90c162880780210fd113dfd51b102f2159bd7556e0c0a124734,PG_BOOL_R001,13,7,2,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30265924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,406e2f9e9c64d1ab3e5e91b9bc417c96bdaf1b2108c8997886ef7f89815798d1,3e08d4bef923a6c68bf97b0562fa96221204996c600401625d42dfb75a3537ef,2.873140679513133,0.0,0.46153846153846156,0.15384615384615385,0.38461538461538464,0.6153846153846154,3,True,True,1,True,1.0,0.9285714285714286,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C02_S01,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C02,deep_parentheses,PG_BOOL_R001_V02,1,True,(((((6077 = 6077))))),6077 = 6077,641fdda3cf4b90cbef6a6aa764b9912541cf3a58a4b70b9ee4fd678cf8259c5c,90a6086463e25baf9229f6820746cdc19e54b5dcca599eef4001813649690c59,PG_BOOL_R001,21,13,5,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30360924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,58926ee7139ff9654e32fa047b88937c4995ee9cca2176ed35825ed4b70ea735,c0088923108730c21ccf1391c5a956dbd46f7e2b2d958a97c63583e7d61090ef,2.6199707109276353,0.0,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.3333333333333333,3,True,True,1,True,0.9285714285714286,0.9285714285714286,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C02_S02,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C02,deep_parentheses,PG_BOOL_R001_V02,2,False,(((((1470 = 1479))))),1470 = 1479,886f911adfacfada071e79e59346ee9856bfa8e3020c6715ad59ba835cd94e34,21aca4b406ee9892c9d94193e72cf2bee429098d009adee18dbc0f97cd553fa8,PG_BOOL_R001,21,13,5,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30361924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,58926ee7139ff9654e32fa047b88937c4995ee9cca2176ed35825ed4b70ea735,457a6c64a5a7988db2eb92ca584f9d5ffb4b45fccc6ed311d539475c1a4b2b3b,2.905684996641921,0.0,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.42857142857142855,3,True,True,1,True,0.8518518518518519,0.8518518518518519,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C02_S03,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C02,deep_parentheses,PG_BOOL_R001_V02,3,True,(((((2570 = 2570))))),2570 = 2570,f13ce91d1daec78ba4fe6c891d9bc200682ab442a9c588a7efe7b3e620328145,9b5eadb18a8294c526ac130e9abd587797ed63e7eeeca0fc701320190d84145e,PG_BOOL_R001,21,13,5,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30362924,predicate_true_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,58926ee7139ff9654e32fa047b88937c4995ee9cca2176ed35825ed4b70ea735,fd4831092a972782945b79b52a1a1af80ddc8f3d4fa7b551e49207688ad38c48,2.8104469014038256,0.0,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.38095238095238093,3,True,True,1,True,0.8518518518518519,0.8518518518518519,excluded,excluded,excluded,excluded
True,boolean_predicate_injection,seqgan_attack_source,Y4_PG_BOOL_R001_C02_S04,Y4,Basic_Obfuscation,PostgreSQL,18.x documentation,Boolean_query_logic_candidate,Z1_payload_only,PG_BOOL_R001,numeric_comparison,numeric_=,Y4_PG_BOOL_R001_C02,deep_parentheses,PG_BOOL_R001_V02,4,False,(((((1361 = 1364))))),1361 = 1364,4b5e08e66f89bb8ed02ea0e00be75174e307501c3942eb40dccef41e2cd94797,e929d94e63fbb2f6409988309ee9b7ce76b516312894af2b8e17f49784f1681f,PG_BOOL_R001,21,13,5,1,2,0,0,0,False,0,standard_sql,predicate_logic_manipulation_candidate,True,False,False,synthetic_from_documented_PostgreSQL_boolean_construct,https://www.postgresql.org/docs/18/functions-comparison.html,pg_bool_seqgan_v1.0,30363924,predicate_false_candidate,requires_unsafe_query_composition_to_become_injection,none_in_payload,none_in_payload,none_in_payload,False,not_engine_validated,grammar_constrained_attack_intent,58926ee7139ff9654e32fa047b88937c4995ee9cca2176ed35825ed4b70ea735,d03b88123678b4b60518db2420d941b1e568d533d00ac39c346037a2d6c3dd57,2.7744998774912797,0.0,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.38095238095238093,3,True,True,1,True,0.8571428571428572,0.8571428571428572,excluded,excluded,excluded,excluded
