dialect_id,category,database,query_language,A_rows,A_nonempty_rendered,B_rows,SQLi_ground_truth,engine_executed,dependency,supported_claim
D01,D1,PostgreSQL,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D02,D1,MySQL,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D03,D1,MariaDB,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D04,D1,SQLite,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D05,D1,SQL Server,T-SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D06,D1,Oracle,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D07,D2,BigQuery,GoogleSQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D08,D2,Snowflake,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D09,D2,ClickHouse,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D10,D2,DuckDB,SQL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D11,D3,MongoDB,MQL/JSON,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D12,D3,Couchbase,SQL++,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D13,D4,Redis,RediSearch query syntax (module required),1600,1600,1200,not_available,false,RediSearch module and index,abstract rendering only; no universal grammar or exploit guarantee
D14,D4,Cassandra,CQL,1600,800,1200,not_available,false,table/schema/index rules,abstract rendering only; no universal grammar or exploit guarantee
D15,D4,DynamoDB,Condition/FilterExpression with values,1600,1600,1200,not_available,false,bound expression values,abstract rendering only; no universal grammar or exploit guarantee
D16,D5,Neo4j,Cypher,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D17,D5,Elasticsearch,JSON Query DSL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
D18,D5,OpenSearch,JSON Query DSL,1600,1600,1200,not_available,false,dialect-specific lab pending,abstract rendering only; no universal grammar or exploit guarantee
