id,sqli_type,db_engine,confidence
10001,error_based,oracle,1.00
10002,time_blind,mysql,1.00
10003,error_based,oracle,1.00
10004,boolean_blind,mysql,1.00
10005,error_based,oracle,1.00
10006,error_based,oracle,1.00
10007,boolean_blind,generic,0.70
10008,boolean_blind,oracle,0.85
10009,boolean_blind,generic,0.70
10010,boolean_blind,generic,0.70
10011,error_based,oracle,1.00
10012,boolean_blind,generic,0.70
10013,error_based,mysql,1.00
10014,union_based,mysql,1.00
10015,error_based,oracle,1.00
10016,union_based,generic,0.85
10017,boolean_blind,postgresql,1.00
10018,time_blind,mysql,1.00
10019,boolean_blind,generic,0.70
10020,time_blind,oracle,1.00
10021,error_based,oracle,1.00
10022,error_based,oracle,1.00
10023,union_based,mysql,1.00
10024,boolean_blind,mysql,0.85
10025,union_based,mysql,1.00
10026,boolean_blind,generic,0.70
10027,boolean_blind,generic,0.70
10028,error_based,oracle,1.00
10029,error_based,oracle,1.00
10030,boolean_blind,generic,0.70
10031,boolean_blind,generic,0.70
10032,boolean_blind,generic,0.85
10033,error_based,oracle,1.00
10034,error_based,mysql,1.00
10035,boolean_blind,oracle,0.85
10036,union_based,mysql,1.00
10037,error_based,oracle,1.00
10038,error_based,oracle,1.00
10039,error_based,mysql,1.00
10040,error_based,oracle,1.00
10041,boolean_blind,generic,0.70
10042,error_based,oracle,1.00
10043,error_based,oracle,1.00
10044,error_based,oracle,1.00
10045,error_based,oracle,1.00
10046,error_based,mysql,1.00
10047,error_based,oracle,1.00
10048,boolean_blind,oracle,0.85
10049,union_based,generic,0.85
10050,boolean_blind,oracle,0.85
10051,time_blind,generic,0.85
10052,boolean_blind,oracle,0.85
10053,time_blind,oracle,0.85
10054,error_based,oracle,1.00
10055,error_based,oracle,1.00
10056,error_based,oracle,1.00
10057,boolean_blind,generic,0.70
10058,boolean_blind,oracle,0.85
10059,error_based,oracle,1.00
10060,boolean_blind,generic,0.70
10061,error_based,oracle,1.00
10062,time_blind,mysql,1.00
10063,error_based,oracle,1.00
10064,boolean_blind,generic,0.70
10065,boolean_blind,generic,0.70
10066,boolean_blind,generic,0.70
10067,error_based,oracle,1.00
10068,boolean_blind,mysql,0.85
10069,boolean_blind,oracle,0.85
10070,error_based,oracle,1.00
10071,boolean_blind,generic,0.70
10072,error_based,oracle,1.00
10073,error_based,oracle,1.00
10074,error_based,oracle,1.00
10075,boolean_blind,generic,0.70
10076,boolean_blind,generic,0.70
10077,boolean_blind,generic,0.70
10078,boolean_blind,oracle,0.85
10079,error_based,oracle,1.00
10080,boolean_blind,generic,0.70
10081,boolean_blind,oracle,0.85
10082,time_blind,mysql,1.00
10083,boolean_blind,generic,0.70
10084,boolean_blind,oracle,0.85
10085,union_based,generic,0.85
10086,union_based,generic,0.85
10087,boolean_blind,oracle,0.85
10088,error_based,oracle,1.00
10089,boolean_blind,mysql,0.85
10090,boolean_blind,generic,0.70
10091,error_based,oracle,1.00
10092,time_blind,mssql,1.00
10093,boolean_blind,mysql,0.85
10094,boolean_blind,generic,0.70
10095,boolean_blind,generic,0.85
10096,boolean_blind,mysql,0.85
10097,boolean_blind,oracle,0.85
10098,time_blind,generic,0.85
10099,error_based,oracle,1.00
10100,boolean_blind,generic,0.70
10101,error_based,oracle,1.00
10102,error_based,oracle,1.00
10103,error_based,oracle,1.00
10104,error_based,oracle,1.00
10105,boolean_blind,postgresql,0.85
10106,time_blind,sqlite,1.00
10107,error_based,mysql,1.00
10108,boolean_blind,mysql,0.85
10109,error_based,oracle,1.00
10110,error_based,oracle,1.00
10111,error_based,oracle,1.00
10112,error_based,mssql,1.00
10113,union_based,generic,0.85
10114,error_based,oracle,1.00
10115,error_based,oracle,1.00
10116,union_based,mysql,1.00
10117,time_blind,sqlite,1.00
10118,union_based,oracle,1.00
10119,error_based,oracle,1.00
10120,boolean_blind,postgresql,0.85
10121,error_based,oracle,1.00
10122,error_based,oracle,1.00
10123,boolean_blind,mysql,0.85
10124,error_based,oracle,1.00
10125,error_based,oracle,1.00
10126,boolean_blind,postgresql,0.85
10127,time_blind,mysql,1.00
10128,error_based,mysql,1.00
10129,boolean_blind,mssql,0.85
10130,union_based,generic,0.85
10131,error_based,oracle,1.00
10132,error_based,oracle,1.00
10133,time_blind,mysql,1.00
10134,error_based,oracle,1.00
10135,error_based,oracle,1.00
10136,boolean_blind,mysql,0.85
10137,error_based,oracle,1.00
10138,boolean_blind,postgresql,0.85
10139,union_based,mysql,1.00
10140,error_based,oracle,1.00
10141,boolean_blind,generic,0.70
10142,error_based,oracle,1.00
10143,error_based,oracle,1.00
10144,error_based,oracle,1.00
10145,error_based,oracle,1.00
10146,error_based,oracle,1.00
10147,boolean_blind,mssql,0.85
10148,boolean_blind,generic,0.70
10149,union_based,mysql,1.00
10150,union_based,mysql,1.00
10151,boolean_blind,postgresql,0.85
10152,boolean_blind,oracle,0.85
10153,error_based,mysql,1.00
10154,union_based,generic,0.85
10155,error_based,mysql,1.00
10156,error_based,oracle,1.00
10157,union_based,mysql,1.00
10158,boolean_blind,mysql,0.85
10159,boolean_blind,mssql,0.85
10160,boolean_blind,generic,0.70
10161,union_based,mysql,1.00
10162,boolean_blind,mysql,0.85
10163,boolean_blind,postgresql,0.85
10164,boolean_blind,generic,0.85
10165,error_based,oracle,1.00
10166,boolean_blind,generic,0.70
10167,boolean_blind,generic,0.70
10168,union_based,generic,0.85
10169,boolean_blind,postgresql,0.85
10170,boolean_blind,generic,0.70
10171,boolean_blind,oracle,0.85
10172,error_based,mssql,1.00
10173,boolean_blind,generic,0.70
10174,boolean_blind,mysql,0.85
10175,error_based,oracle,1.00
10176,error_based,oracle,1.00
10177,boolean_blind,generic,0.70
10178,error_based,oracle,1.00
10179,error_based,oracle,1.00
10180,error_based,oracle,1.00
10181,error_based,oracle,1.00
10182,time_blind,oracle,1.00
10183,error_based,oracle,1.00
10184,error_based,oracle,1.00
10185,time_blind,oracle,1.00
10186,boolean_blind,generic,0.70
10187,union_based,generic,0.85
10188,time_blind,mysql,1.00
10189,boolean_blind,generic,0.70
10190,boolean_blind,postgresql,0.85
10191,time_blind,mysql,1.00
10192,boolean_blind,generic,0.85
10193,error_based,oracle,1.00
10194,error_based,oracle,1.00
10195,boolean_blind,generic,0.70
10196,time_blind,mysql,1.00
10197,boolean_blind,generic,0.70
10198,error_based,oracle,1.00
10199,union_based,mysql,1.00
10200,boolean_blind,mysql,0.85
10201,time_blind,sqlite,1.00
10202,error_based,oracle,1.00
10203,error_based,oracle,1.00
10204,boolean_blind,mysql,0.70
10205,union_based,generic,1.00
10206,union_based,mysql,1.00
10207,boolean_blind,generic,0.85
10208,error_based,mssql,1.00
10209,error_based,mysql,1.00
10210,error_based,oracle,1.00
10211,error_based,oracle,1.00
10212,time_blind,postgresql,1.00
10213,boolean_blind,postgresql,1.00
10214,error_based,oracle,1.00
10215,boolean_blind,mssql,0.85
10216,error_based,oracle,1.00
10217,boolean_blind,oracle,0.85
10218,time_blind,mysql,1.00
10219,error_based,oracle,1.00
10220,time_blind,postgresql,0.85
10221,union_based,generic,1.00
10222,time_blind,mysql,1.00
10223,time_blind,mysql,1.00
10224,boolean_blind,mysql,0.70
10225,union_based,generic,1.00
10226,error_based,oracle,1.00
10227,time_blind,postgresql,1.00
10228,union_based,generic,1.00
10229,error_based,mysql,1.00
10230,union_based,mysql,1.00
10231,time_blind,oracle,1.00
10232,error_based,oracle,1.00
10233,boolean_blind,generic,0.70
10234,union_based,mysql,1.00
10235,boolean_blind,generic,0.70
10236,boolean_blind,mssql,1.00
10237,boolean_blind,mysql,0.70
10238,boolean_blind,oracle,0.85
10239,error_based,oracle,1.00
10240,error_based,oracle,1.00
10241,error_based,oracle,1.00
10242,error_based,oracle,1.00
10243,boolean_blind,generic,0.70
10244,error_based,oracle,1.00
10245,boolean_blind,mysql,0.70
10246,boolean_blind,postgresql,1.00
10247,boolean_blind,mysql,0.70
10248,boolean_blind,generic,0.70
10249,boolean_blind,oracle,0.85
10250,error_based,oracle,1.00
10251,error_based,oracle,1.00
10252,error_based,oracle,1.00
10253,error_based,oracle,1.00
10254,time_blind,mysql,0.85
10255,union_based,mysql,1.00
10256,error_based,oracle,1.00
10257,boolean_blind,postgresql,1.00
10258,boolean_blind,postgresql,1.00
10259,error_based,oracle,1.00
10260,time_blind,generic,0.85
10261,error_based,oracle,1.00
10262,error_based,oracle,1.00
10263,boolean_blind,mssql,0.85
10264,error_based,oracle,1.00
10265,error_based,oracle,1.00
10266,boolean_blind,postgresql,1.00
10267,boolean_blind,mysql,0.85
10268,error_based,oracle,1.00
10269,error_based,oracle,1.00
10270,error_based,oracle,1.00
10271,boolean_blind,generic,0.70
10272,union_based,generic,1.00
10273,union_based,generic,1.00
10274,error_based,oracle,1.00
10275,error_based,oracle,1.00
10276,error_based,oracle,1.00
10277,boolean_blind,generic,0.70
10278,error_based,oracle,1.00
10279,error_based,mssql,1.00
10280,error_based,oracle,1.00
10281,boolean_blind,generic,0.85
10282,time_blind,postgresql,1.00
10283,error_based,oracle,1.00
10284,time_blind,sqlite,1.00
10285,error_based,oracle,1.00
10286,union_based,mysql,1.00
10287,error_based,oracle,1.00
10288,boolean_blind,generic,0.70
10289,error_based,oracle,1.00
10290,time_blind,mysql,1.00
10291,boolean_blind,postgresql,1.00
10292,error_based,oracle,1.00
10293,error_based,oracle,1.00
10294,error_based,mysql,1.00
10295,boolean_blind,mysql,0.70
10296,boolean_blind,mssql,0.85
10297,boolean_blind,mysql,0.85
10298,error_based,mysql,1.00
10299,error_based,oracle,1.00
10300,error_based,mysql,1.00
10301,union_based,mysql,1.00
10302,error_based,mssql,1.00
10303,boolean_blind,postgresql,1.00
10304,boolean_blind,oracle,1.00
10305,time_blind,sqlite,1.00
10306,boolean_blind,mysql,1.00
10307,error_based,oracle,1.00
10308,error_based,oracle,1.00
10309,union_based,mysql,1.00
10310,error_based,oracle,1.00
10311,time_blind,mssql,1.00
10312,union_based,mysql,1.00
10313,time_blind,mssql,1.00
10314,error_based,mysql,1.00
10315,time_blind,sqlite,1.00
10316,boolean_blind,mysql,1.00
10317,boolean_blind,postgresql,1.00
10318,error_based,oracle,1.00
10319,error_based,oracle,1.00
10320,error_based,oracle,1.00
10321,error_based,oracle,1.00
10322,error_based,oracle,1.00
10323,union_based,mysql,1.00
10324,time_blind,sqlite,1.00
10325,boolean_blind,generic,0.70
10326,time_blind,postgresql,1.00
10327,union_based,mysql,1.00
10328,boolean_blind,generic,0.85
10329,boolean_blind,generic,0.85
10330,boolean_blind,generic,0.85
10331,error_based,oracle,1.00
10332,boolean_blind,generic,0.70
10333,error_based,oracle,1.00
10334,boolean_blind,oracle,0.85
10335,boolean_blind,generic,0.85
10336,error_based,oracle,1.00
10337,error_based,mysql,1.00
10338,boolean_blind,generic,0.70
10339,error_based,oracle,1.00
10340,error_based,oracle,1.00
10341,error_based,oracle,1.00
10342,boolean_blind,generic,0.70
10343,boolean_blind,generic,1.00
10344,boolean_blind,generic,0.70
10345,time_blind,postgresql,1.00
10346,error_based,oracle,1.00
10347,boolean_blind,generic,0.70
10348,union_based,mysql,1.00
10349,time_blind,postgresql,1.00
10350,boolean_blind,mysql,0.85
10351,boolean_blind,postgresql,1.00
10352,time_blind,oracle,0.85
10353,boolean_blind,generic,0.70
10354,error_based,oracle,1.00
10355,error_based,oracle,1.00
10356,boolean_blind,postgresql,1.00
10357,boolean_blind,postgresql,1.00
10358,union_based,mysql,1.00
10359,error_based,oracle,1.00
10360,union_based,generic,1.00
10361,error_based,oracle,1.00
10362,time_blind,mysql,1.00
10363,union_based,mysql,1.00
10364,error_based,oracle,1.00
10365,error_based,oracle,1.00
10366,time_blind,sqlite,1.00
10367,boolean_blind,generic,0.70
10368,union_based,mysql,1.00
10369,error_based,oracle,1.00
10370,time_blind,mysql,1.00
10371,boolean_blind,generic,0.70
10372,error_based,oracle,1.00
10373,error_based,oracle,1.00
10374,error_based,oracle,1.00
10375,error_based,oracle,1.00
10376,boolean_blind,generic,0.85
10377,error_based,oracle,1.00
10378,error_based,oracle,1.00
10379,boolean_blind,generic,1.00
10380,boolean_blind,generic,0.85
10381,error_based,oracle,1.00
10382,time_blind,mysql,1.00
10383,boolean_blind,postgresql,1.00
10384,boolean_blind,generic,0.70
10385,boolean_blind,mssql,0.85
10386,error_based,oracle,1.00
10387,time_blind,mysql,1.00
10388,boolean_blind,generic,0.70
10389,time_blind,mysql,1.00
10390,error_based,oracle,0.85
10391,error_based,oracle,1.00
10392,boolean_blind,postgresql,1.00
10393,boolean_blind,mysql,0.85
10394,error_based,mysql,1.00
10395,boolean_blind,mysql,0.85
10396,boolean_blind,postgresql,1.00
10397,boolean_blind,generic,0.70
10398,error_based,oracle,1.00
10399,error_based,oracle,1.00
10400,boolean_blind,generic,0.70
10401,error_based,oracle,1.00
10402,boolean_blind,postgresql,1.00
10403,error_based,oracle,1.00
10404,boolean_blind,generic,0.70
10405,error_based,oracle,1.00
10406,error_based,oracle,1.00
10407,error_based,oracle,1.00
10408,error_based,oracle,1.00
10409,boolean_blind,generic,0.70
10410,error_based,mysql,1.00
10411,error_based,oracle,1.00
10412,error_based,oracle,1.00
10413,error_based,oracle,1.00
10414,union_based,mysql,1.00
10415,boolean_blind,generic,0.70
10416,error_based,oracle,1.00
10417,union_based,mysql,1.00
10418,error_based,oracle,1.00
10419,boolean_blind,mssql,0.85
10420,error_based,oracle,1.00
10421,error_based,oracle,1.00
10422,boolean_blind,generic,0.70
10423,error_based,generic,1.00
10424,error_based,mysql,1.00
10425,time_blind,mysql,1.00
10426,boolean_blind,mysql,0.85
10427,error_based,oracle,1.00
10428,union_based,mysql,1.00
10429,error_based,oracle,1.00
10430,error_based,oracle,1.00
10431,boolean_blind,generic,0.70
10432,error_based,mysql,0.85
10433,error_based,oracle,1.00
10434,boolean_blind,mssql,0.85
10435,error_based,oracle,1.00
10436,boolean_blind,postgresql,1.00
10437,error_based,mysql,1.00
10438,boolean_blind,postgresql,1.00
10439,time_blind,generic,0.85
10440,boolean_blind,generic,0.70
10441,error_based,oracle,1.00
10442,boolean_blind,mysql,0.85
10443,time_blind,mysql,1.00
10444,error_based,oracle,1.00
10445,time_blind,postgresql,1.00
10446,time_blind,mysql,1.00
10447,time_blind,oracle,1.00
10448,error_based,oracle,1.00
10449,boolean_blind,generic,0.70
10450,boolean_blind,generic,0.70
10451,boolean_blind,mysql,0.85
10452,error_based,oracle,1.00
10453,error_based,oracle,1.00
10454,error_based,oracle,1.00
10455,error_based,mysql,1.00
10456,error_based,mssql,0.85
10457,error_based,oracle,1.00
10458,error_based,oracle,1.00
10459,time_blind,mysql,1.00
10460,error_based,oracle,1.00
10461,union_based,generic,0.85
10462,time_blind,generic,0.85
10463,error_based,oracle,1.00
10464,boolean_blind,mysql,0.85
10465,error_based,oracle,1.00
10466,time_blind,generic,0.85
10467,boolean_blind,mssql,0.85
10468,time_blind,oracle,1.00
10469,time_blind,mysql,1.00
10470,boolean_blind,postgresql,0.85
10471,error_based,oracle,1.00
10472,error_based,oracle,1.00
10473,error_based,oracle,1.00
10474,boolean_blind,generic,0.70
10475,boolean_blind,postgresql,1.00
10476,boolean_blind,generic,0.70
10477,boolean_blind,mysql,0.85
10478,error_based,mysql,0.85
10479,error_based,oracle,1.00
10480,boolean_blind,mysql,0.85
10481,error_based,oracle,1.00
10482,error_based,mysql,1.00
10483,error_based,oracle,1.00
10484,error_based,oracle,1.00
10485,error_based,oracle,1.00
