id,sqli_type,db_engine,confidence
3501,error_based,oracle,1.0
3502,error_based,oracle,1.0
3503,boolean_blind,generic,0.7
3504,boolean_blind,generic,0.7
3505,time_blind,postgresql,1.0
3506,time_blind,mysql,1.0
3507,boolean_blind,generic,0.7
3508,union_based,generic,0.85
3509,boolean_blind,mysql,0.7
3510,error_based,oracle,1.0
3511,boolean_blind,mysql,0.7
3512,boolean_blind,generic,0.7
3513,union_based,generic,0.85
3514,error_based,oracle,1.0
3515,time_blind,mysql,1.0
3516,error_based,oracle,1.0
3517,time_blind,postgresql,1.0
3518,boolean_blind,postgresql,1.0
3519,boolean_blind,mysql,0.7
3520,error_based,oracle,1.0
3521,time_blind,postgresql,1.0
3522,boolean_blind,generic,1.0
3523,time_blind,oracle,1.0
3524,boolean_blind,oracle,1.0
3525,error_based,oracle,1.0
3526,boolean_blind,generic,0.7
3527,boolean_blind,generic,0.7
3528,union_based,generic,0.85
3529,time_blind,mysql,1.0
3530,time_blind,mysql,1.0
3531,error_based,oracle,1.0
3532,boolean_blind,postgresql,1.0
3533,union_based,generic,0.85
3534,error_based,oracle,1.0
3535,time_blind,oracle,1.0
3536,boolean_blind,generic,0.7
3537,boolean_blind,generic,0.7
3538,union_based,mysql,1.0
3539,error_based,oracle,1.0
3540,union_based,generic,0.85
3541,boolean_blind,postgresql,1.0
3542,boolean_blind,mysql,0.7
3543,boolean_blind,generic,0.7
3544,boolean_blind,generic,0.7
3545,union_based,mysql,1.0
3546,error_based,oracle,1.0
3547,time_blind,mysql,1.0
3548,time_blind,generic,1.0
3549,time_blind,postgresql,1.0
3550,time_blind,generic,1.0
3551,time_blind,sqlite,1.0
3552,union_based,mysql,1.0
3553,boolean_blind,generic,0.7
3554,boolean_blind,mssql,1.0
3555,error_based,oracle,1.0
3556,boolean_blind,generic,0.7
3557,union_based,generic,0.85
3558,error_based,oracle,1.0
3559,error_based,oracle,1.0
3560,error_based,oracle,1.0
3561,boolean_blind,generic,1.0
3562,boolean_blind,generic,0.7
3563,error_based,oracle,1.0
3564,boolean_blind,generic,0.7
3565,time_blind,mysql,1.0
3566,boolean_blind,postgresql,1.0
3567,boolean_blind,generic,0.7
3568,error_based,oracle,1.0
3569,time_blind,generic,1.0
3570,boolean_blind,generic,0.7
3571,boolean_blind,postgresql,1.0
3572,time_blind,sqlite,1.0
3573,error_based,oracle,1.0
3574,error_based,mysql,0.85
3575,error_based,oracle,1.0
3576,error_based,oracle,1.0
3577,error_based,oracle,1.0
3578,boolean_blind,mysql,1.0
3579,error_based,oracle,1.0
3580,error_based,oracle,1.0
3581,union_based,mysql,1.0
3582,boolean_blind,oracle,1.0
3583,time_blind,postgresql,1.0
3584,error_based,oracle,1.0
3585,error_based,mysql,1.0
3586,error_based,mysql,1.0
3587,boolean_blind,oracle,1.0
3588,union_based,generic,0.85
3589,error_based,oracle,1.0
3590,error_based,oracle,1.0
3591,boolean_blind,generic,0.7
3592,boolean_blind,postgresql,1.0
3593,boolean_blind,generic,0.7
3594,error_based,oracle,1.0
3595,boolean_blind,postgresql,1.0
3596,boolean_blind,mysql,1.0
3597,union_based,generic,0.85
3598,time_blind,oracle,1.0
3599,error_based,oracle,1.0
3600,error_based,mssql,0.85
3601,error_based,oracle,1.0
3602,union_based,generic,0.85
3603,time_blind,sqlite,1.0
3604,error_based,oracle,1.0
3605,time_blind,mysql,1.0
3606,error_based,oracle,1.0
3607,error_based,oracle,1.0
3608,error_based,oracle,1.0
3609,time_blind,mysql,1.0
3610,error_based,oracle,1.0
3611,boolean_blind,oracle,1.0
3612,error_based,oracle,1.0
3613,boolean_blind,mysql,1.0
3614,error_based,oracle,1.0
3615,union_based,generic,0.85
3616,boolean_blind,mssql,1.0
3617,time_blind,generic,1.0
3618,error_based,oracle,1.0
3619,error_based,oracle,1.0
3620,boolean_blind,oracle,1.0
3621,error_based,mysql,1.0
3622,boolean_blind,mysql,0.7
3623,error_based,oracle,1.0
3624,error_based,oracle,1.0
3625,error_based,oracle,1.0
3626,union_based,generic,0.85
3627,error_based,oracle,1.0
3628,boolean_blind,oracle,1.0
3629,boolean_blind,generic,0.7
3630,union_based,mysql,1.0
3631,error_based,mysql,1.0
3632,error_based,oracle,1.0
3633,error_based,oracle,1.0
3634,time_blind,mysql,1.0
3635,boolean_blind,oracle,1.0
3636,union_based,generic,0.85
3637,union_based,generic,0.85
3638,error_based,oracle,1.0
