id,sqli_type,db_engine,confidence
2501,time_blind,mysql,1.00
2502,error_based,oracle,1.00
2503,error_based,oracle,1.00
2504,boolean_blind,postgresql,1.00
2505,error_based,oracle,0.85
2506,error_based,oracle,1.00
2507,error_based,generic,0.70
2508,time_blind,mysql,0.85
2509,boolean_blind,generic,0.70
2510,boolean_blind,mssql,1.00
2511,time_blind,mysql,1.00
2512,union_based,mysql,1.00
2513,error_based,oracle,1.00
2514,error_based,oracle,1.00
2515,error_based,oracle,1.00
2516,boolean_blind,oracle,1.00
2517,union_based,generic,0.85
2518,boolean_blind,generic,0.70
2519,boolean_blind,oracle,1.00
2520,error_based,oracle,1.00
2521,time_blind,mysql,0.85
2522,boolean_blind,generic,0.70
2523,error_based,oracle,1.00
2524,boolean_blind,generic,0.70
2525,error_based,oracle,1.00
2526,boolean_blind,generic,0.70
2527,error_based,oracle,0.85
2528,error_based,oracle,1.00
2529,error_based,oracle,0.85
2530,error_based,oracle,1.00
2531,error_based,oracle,1.00
2532,error_based,mysql,1.00
2533,error_based,oracle,1.00
2534,time_blind,mysql,0.85
2535,boolean_blind,generic,0.70
2536,error_based,oracle,1.00
2537,boolean_blind,postgresql,1.00
2538,boolean_blind,generic,0.70
2539,boolean_blind,generic,0.70
2540,boolean_blind,oracle,1.00
2541,error_based,oracle,1.00
2542,error_based,oracle,1.00
2543,boolean_blind,oracle,1.00
2544,boolean_blind,mssql,1.00
2545,boolean_blind,generic,0.70
2546,boolean_blind,generic,0.70
2547,boolean_blind,generic,0.70
2548,error_based,oracle,0.85
2549,boolean_blind,generic,0.70
2550,error_based,oracle,0.85
2551,boolean_blind,generic,0.70
2552,error_based,oracle,0.85
2553,union_based,mysql,1.00
2554,error_based,oracle,1.00
2555,error_based,oracle,0.85
2556,error_based,oracle,0.85
2557,error_based,mysql,1.00
2558,error_based,mssql,0.85
2559,union_based,mysql,1.00
2560,boolean_blind,generic,0.70
2561,union_based,generic,1.00
2562,boolean_blind,generic,0.70
2563,boolean_blind,generic,0.70
2564,boolean_blind,generic,0.70
2565,error_based,oracle,1.00
2566,time_blind,mysql,1.00
2567,time_blind,oracle,1.00
2568,error_based,oracle,0.85
2569,boolean_blind,generic,0.70
2570,error_based,oracle,1.00
2571,boolean_blind,generic,0.70
2572,boolean_blind,mssql,1.00
2573,error_based,oracle,1.00
2574,boolean_blind,generic,0.70
2575,boolean_blind,oracle,1.00
2576,error_based,oracle,0.85
2577,error_based,oracle,1.00
2578,union_based,mysql,1.00
2579,error_based,oracle,1.00
2580,boolean_blind,generic,0.70
2581,boolean_blind,postgresql,1.00
2582,error_based,oracle,1.00
2583,error_based,oracle,0.85
2584,error_based,oracle,0.85
2585,error_based,oracle,1.00
2586,time_blind,mysql,1.00
2587,error_based,oracle,1.00
2588,boolean_blind,generic,0.70
2589,error_based,mysql,1.00
2590,boolean_blind,postgresql,0.70
2591,boolean_blind,generic,0.70
2592,time_blind,mysql,1.00
2593,union_based,generic,1.00
2594,boolean_blind,generic,0.70
2595,error_based,oracle,1.00
2596,boolean_blind,generic,0.70
2597,boolean_blind,generic,0.70
2598,error_based,oracle,0.85
2599,error_based,oracle,1.00
2600,error_based,oracle,1.00
2601,error_based,oracle,1.00
2602,error_based,oracle,0.85
2603,boolean_blind,generic,0.70
2604,boolean_blind,mysql,0.85
2605,boolean_blind,postgresql,1.00
2606,boolean_blind,mssql,1.00
2607,boolean_blind,generic,0.70
2608,error_based,oracle,1.00
2609,union_based,mysql,1.00
2610,boolean_blind,generic,0.70
2611,time_blind,oracle,1.00
2612,boolean_blind,generic,0.70
2613,boolean_blind,generic,0.70
2614,boolean_blind,generic,0.70
2615,error_based,oracle,1.00
2616,time_blind,mysql,1.00
2617,error_based,generic,0.70
2618,boolean_blind,mssql,1.00
2619,time_blind,mssql,1.00
2620,error_based,oracle,0.85
2621,boolean_blind,generic,0.70
2622,boolean_blind,postgresql,1.00
2623,time_blind,sqlite,0.85
2624,error_based,oracle,1.00
2625,time_blind,mysql,0.85
2626,boolean_blind,mysql,1.00
2627,error_based,oracle,1.00
2628,error_based,oracle,1.00
2629,time_blind,postgresql,1.00
2630,boolean_blind,postgresql,1.00
2631,error_based,oracle,1.00
2632,boolean_blind,generic,0.70
2633,error_based,oracle,0.85
2634,error_based,oracle,1.00
2635,error_based,oracle,1.00
2636,error_based,oracle,1.00
2637,error_based,oracle,1.00
2638,error_based,mssql,0.85
2639,boolean_blind,generic,0.85
2640,error_based,oracle,1.00
2641,time_blind,mysql,1.00
2642,error_based,oracle,0.85
2643,error_based,mysql,0.85
2644,error_based,oracle,1.00
2645,boolean_blind,generic,0.70
2646,error_based,generic,0.70
2647,error_based,oracle,1.00
2648,boolean_blind,generic,0.70
2649,error_based,oracle,1.00
2650,boolean_blind,generic,0.70
2651,time_blind,mysql,0.85
2652,union_based,generic,1.00
2653,boolean_blind,generic,0.70
2654,error_based,oracle,1.00
2655,error_based,mysql,0.85
2656,error_based,oracle,1.00
2657,boolean_blind,postgresql,1.00
2658,error_based,oracle,1.00
2659,error_based,oracle,1.00
2660,union_based,generic,0.85
2661,time_blind,mysql,0.85
2662,time_blind,postgresql,1.00
2663,error_based,oracle,1.00
2664,union_based,oracle,0.85
2665,time_blind,oracle,1.00
2666,time_blind,mysql,1.00
2667,error_based,oracle,0.85
2668,error_based,oracle,1.00
2669,error_based,oracle,1.00
2670,time_blind,mysql,1.00
2671,boolean_blind,generic,0.70
2672,time_blind,mysql,0.85
2673,error_based,mssql,0.85
2674,boolean_blind,generic,0.70
2675,boolean_blind,generic,0.70
2676,error_based,oracle,1.00
2677,error_based,oracle,1.00
2678,error_based,oracle,1.00
2679,union_based,generic,1.00
2680,error_based,oracle,1.00
2681,union_based,mysql,1.00
2682,time_blind,mssql,1.00
2683,error_based,oracle,1.00
2684,boolean_blind,mssql,1.00
2685,boolean_blind,generic,0.70
2686,time_blind,mysql,0.85
2687,error_based,oracle,1.00
2688,error_based,oracle,1.00
2689,error_based,oracle,1.00
2690,error_based,oracle,1.00
2691,error_based,oracle,1.00
2692,time_blind,mysql,0.85
2693,error_based,oracle,1.00
2694,error_based,oracle,1.00
2695,error_based,mysql,1.00
2696,error_based,oracle,1.00
2697,error_based,oracle,1.00
2698,union_based,mysql,1.00
2699,error_based,oracle,1.00
2700,error_based,oracle,1.00
2701,error_based,oracle,0.85
2702,error_based,oracle,0.85
2703,error_based,generic,0.70
2704,union_based,mysql,1.00
2705,boolean_blind,generic,0.70
2706,error_based,oracle,1.00
2707,error_based,oracle,0.85
2708,error_based,oracle,0.85
2709,error_based,oracle,0.85
2710,error_based,oracle,1.00
2711,error_based,mysql,1.00
2712,boolean_blind,mssql,1.00
2713,error_based,oracle,0.85
2714,error_based,oracle,0.85
2715,error_based,oracle,0.85
2716,error_based,oracle,1.00
2717,union_based,generic,0.85
2718,error_based,mysql,1.00
2719,time_blind,mysql,0.85
2720,error_based,oracle,1.00
2721,error_based,oracle,1.00
2722,error_based,oracle,1.00
2723,boolean_blind,generic,0.70
2724,boolean_blind,generic,0.70
2725,union_based,mysql,1.00
2726,boolean_blind,postgresql,1.00
2727,error_based,oracle,0.85
2728,boolean_blind,mssql,1.00
2729,boolean_blind,generic,0.70
2730,boolean_blind,generic,0.70
2731,error_based,oracle,1.00
2732,boolean_blind,mysql,0.85
2733,error_based,oracle,1.00
2734,union_based,mysql,1.00
2735,boolean_blind,mssql,1.00
2736,error_based,oracle,1.00
2737,time_blind,mysql,1.00
2738,error_based,oracle,1.00
2739,error_based,mysql,0.85
2740,error_based,oracle,1.00
2741,time_blind,mysql,1.00
2742,time_blind,postgresql,1.00
2743,error_based,oracle,1.00
2744,error_based,oracle,1.00
2745,error_based,oracle,0.85
2746,error_based,oracle,1.00
2747,error_based,oracle,1.00
2748,error_based,oracle,1.00
2749,boolean_blind,oracle,1.00
2750,error_based,oracle,1.00
2751,boolean_blind,generic,0.70
2752,error_based,oracle,0.85
2753,boolean_blind,mysql,0.85
2754,time_blind,mysql,1.00
2755,time_blind,mysql,1.00
2756,union_based,mysql,1.00
2757,error_based,mysql,0.85
2758,error_based,oracle,1.00
2759,boolean_blind,mysql,0.85
2760,boolean_blind,mysql,0.85
2761,boolean_blind,postgresql,1.00
2762,time_blind,postgresql,0.85
2763,time_blind,oracle,1.00
2764,error_based,oracle,1.00
2765,boolean_blind,generic,0.70
2766,error_based,oracle,1.00
2767,boolean_blind,generic,0.70
2768,boolean_blind,generic,0.70
2769,time_blind,mysql,1.00
2770,error_based,oracle,1.00
2771,time_blind,mssql,1.00
2772,error_based,oracle,1.00
2773,error_based,oracle,1.00
2774,boolean_blind,oracle,0.85
2775,boolean_blind,oracle,1.00
2776,time_blind,postgresql,0.85
2777,boolean_blind,postgresql,1.00
2778,error_based,oracle,1.00
2779,error_based,oracle,1.00
2780,boolean_blind,oracle,0.85
2781,error_based,mssql,0.85
2782,union_based,generic,0.70
2783,error_based,oracle,1.00
2784,time_blind,postgresql,1.00
2785,error_based,oracle,1.00
2786,error_based,oracle,0.85
2787,boolean_blind,generic,0.70
2788,error_based,oracle,1.00
2789,boolean_blind,mssql,1.00
2790,boolean_blind,generic,0.70
2791,error_based,mysql,1.00
2792,error_based,oracle,1.00
2793,boolean_blind,generic,0.70
2794,error_based,oracle,1.00
2795,boolean_blind,postgresql,1.00
2796,time_blind,mysql,1.00
2797,union_based,mysql,1.00
2798,union_based,generic,1.00
2799,error_based,mssql,0.85
2800,error_based,mssql,0.85
2801,error_based,oracle,1.00
2802,error_based,oracle,1.00
2803,time_blind,postgresql,1.00
2804,boolean_blind,generic,0.70
2805,error_based,mysql,0.85
2806,boolean_blind,generic,0.70
2807,error_based,mysql,1.00
2808,union_based,mysql,1.00
2809,error_based,mysql,1.00
2810,boolean_blind,generic,0.70
2811,boolean_blind,generic,0.70
2812,error_based,oracle,1.00
2813,error_based,oracle,1.00
2814,boolean_blind,generic,0.70
2815,union_based,mysql,1.00
2816,time_blind,postgresql,1.00
2817,boolean_blind,mssql,1.00
2818,boolean_blind,generic,0.70
2819,boolean_blind,postgresql,1.00
2820,error_based,oracle,1.00
2821,error_based,oracle,0.85
2822,time_blind,mysql,0.85
2823,boolean_blind,generic,0.70
2824,boolean_blind,generic,0.70
2825,union_based,generic,1.00
2826,boolean_blind,mssql,1.00
2827,time_blind,mysql,0.85
2828,boolean_blind,mysql,0.85
2829,error_based,mysql,1.00
2830,boolean_blind,generic,0.70
2831,error_based,oracle,0.85
2832,error_based,oracle,1.00
2833,error_based,oracle,1.00
2834,error_based,oracle,1.00
2835,time_blind,mysql,1.00
2836,error_based,oracle,1.00
2837,boolean_blind,generic,0.70
2838,error_based,oracle,1.00
2839,time_blind,mysql,1.00
2840,error_based,oracle,1.00
2841,error_based,oracle,1.00
2842,error_based,oracle,1.00
2843,boolean_blind,generic,0.70
2844,time_blind,oracle,1.00
2845,boolean_blind,postgresql,1.00
2846,error_based,oracle,0.85
2847,time_blind,mysql,1.00
2848,time_blind,mysql,0.85
2849,error_based,oracle,1.00
2850,boolean_blind,mysql,1.00
2851,time_blind,mysql,1.00
2852,error_based,oracle,1.00
2853,error_based,oracle,1.00
2854,boolean_blind,generic,0.70
2855,boolean_blind,generic,0.70
2856,boolean_blind,postgresql,1.00
2857,error_based,oracle,1.00
2858,boolean_blind,postgresql,1.00
2859,error_based,oracle,1.00
2860,union_based,generic,0.85
2861,boolean_blind,generic,0.70
2862,time_blind,oracle,1.00
2863,boolean_blind,generic,0.70
2864,error_based,oracle,0.85
2865,boolean_blind,oracle,1.00
2866,error_based,oracle,1.00
2867,error_based,oracle,1.00
2868,error_based,mysql,1.00
2869,time_blind,mysql,0.85
2870,boolean_blind,generic,0.70
2871,boolean_blind,oracle,1.00
2872,time_blind,mysql,0.85
2873,error_based,oracle,1.00
2874,error_based,oracle,1.00
2875,boolean_blind,generic,0.70
2876,boolean_blind,mysql,0.85
2877,time_blind,mysql,0.85
2878,union_based,mysql,1.00
2879,error_based,oracle,0.85
2880,error_based,mssql,0.85
2881,error_based,oracle,1.00
2882,error_based,oracle,1.00
2883,time_blind,sqlite,0.85
2884,error_based,oracle,0.85
2885,boolean_blind,generic,0.70
