id,sqli_type,db_engine,confidence
9,boolean_blind,generic,0.70
13,boolean_blind,generic,0.85
18,boolean_blind,generic,0.85
22,boolean_blind,generic,0.85
43,error_based,oracle,1.00
47,boolean_blind,generic,0.85
53,union_based,generic,1.00
75,error_based,oracle,1.00
79,boolean_blind,generic,0.85
80,boolean_blind,generic,0.85
81,boolean_blind,generic,0.85
89,boolean_blind,generic,0.85
90,boolean_blind,generic,0.70
91,error_based,oracle,1.00
97,error_based,oracle,1.00
108,boolean_blind,generic,0.85
115,error_based,oracle,1.00
117,error_based,oracle,1.00
118,error_based,oracle,1.00
125,boolean_blind,generic,0.70
134,error_based,oracle,1.00
138,error_based,oracle,1.00
139,boolean_blind,generic,0.85
140,error_based,oracle,1.00
148,error_based,oracle,1.00
151,boolean_blind,generic,0.85
157,time_blind,generic,1.00
159,error_based,oracle,1.00
165,boolean_blind,generic,0.70
170,boolean_blind,generic,0.85
173,boolean_blind,generic,0.85
192,error_based,oracle,1.00
193,boolean_blind,generic,0.70
199,error_based,oracle,1.00
201,boolean_blind,generic,0.85
203,error_based,oracle,1.00
205,boolean_blind,generic,0.70
211,boolean_blind,generic,0.85
228,boolean_blind,generic,0.85
238,error_based,oracle,1.00
241,error_based,oracle,1.00
245,boolean_blind,generic,0.70
256,boolean_blind,generic,0.85
271,boolean_blind,generic,0.85
274,error_based,oracle,1.00
276,boolean_blind,generic,0.70
278,boolean_blind,generic,0.70
294,boolean_blind,generic,0.85
302,boolean_blind,generic,0.85
309,boolean_blind,generic,0.70
310,boolean_blind,generic,0.85
313,boolean_blind,generic,0.85
314,boolean_blind,generic,0.70
319,boolean_blind,generic,0.70
320,boolean_blind,generic,0.85
328,boolean_blind,generic,0.85
329,boolean_blind,generic,0.85
330,boolean_blind,generic,0.85
333,boolean_blind,generic,0.70
335,boolean_blind,generic,0.85
338,boolean_blind,generic,0.85
342,boolean_blind,generic,0.85
349,error_based,oracle,1.00
350,boolean_blind,generic,0.85
351,boolean_blind,generic,0.70
352,boolean_blind,generic,0.85
374,boolean_blind,generic,0.85
377,error_based,oracle,1.00
379,error_based,oracle,1.00
381,error_based,oracle,1.00
384,boolean_blind,generic,0.85
391,boolean_blind,generic,0.70
402,boolean_blind,generic,0.70
403,boolean_blind,generic,0.85
404,boolean_blind,generic,0.70
410,error_based,oracle,1.00
416,boolean_blind,generic,0.70
419,boolean_blind,generic,0.85
424,error_based,oracle,1.00
435,boolean_blind,generic,0.85
436,boolean_blind,generic,0.70
438,boolean_blind,generic,0.70
447,boolean_blind,generic,0.85
454,boolean_blind,generic,0.85
456,boolean_blind,generic,0.85
459,error_based,oracle,1.00
460,error_based,oracle,1.00
469,boolean_blind,generic,0.70
473,error_based,oracle,1.00
481,boolean_blind,generic,0.70
483,boolean_blind,generic,0.85
491,boolean_blind,generic,0.85
492,error_based,oracle,1.00
504,boolean_blind,generic,0.85
505,boolean_blind,generic,0.85
508,boolean_blind,generic,0.85
514,error_based,oracle,1.00
515,error_based,oracle,1.00
517,boolean_blind,generic,0.85
520,boolean_blind,generic,0.85
521,boolean_blind,generic,0.85
524,boolean_blind,generic,0.85
526,boolean_blind,generic,0.85
529,boolean_blind,generic,0.70
539,boolean_blind,generic,0.85
556,boolean_blind,generic,0.70
559,boolean_blind,generic,0.70
560,boolean_blind,generic,0.70
566,time_blind,generic,1.00
568,error_based,oracle,1.00
571,boolean_blind,generic,0.85
575,boolean_blind,generic,0.85
577,boolean_blind,generic,0.85
582,boolean_blind,generic,0.85
596,boolean_blind,generic,0.85
597,boolean_blind,generic,0.85
605,boolean_blind,generic,0.85
606,boolean_blind,generic,0.85
608,error_based,oracle,1.00
610,boolean_blind,generic,0.85
618,boolean_blind,generic,0.85
620,error_based,oracle,1.00
621,boolean_blind,generic,0.85
627,boolean_blind,generic,0.85
634,boolean_blind,generic,0.85
635,boolean_blind,generic,0.85
650,boolean_blind,generic,0.85
660,error_based,oracle,1.00
665,error_based,oracle,1.00
670,boolean_blind,generic,0.85
676,boolean_blind,generic,0.85
687,boolean_blind,generic,0.85
692,error_based,oracle,1.00
693,boolean_blind,generic,0.85
707,boolean_blind,generic,0.85
708,error_based,oracle,1.00
714,boolean_blind,generic,0.85
715,boolean_blind,generic,0.85
716,boolean_blind,generic,0.85
722,boolean_blind,generic,0.85
730,boolean_blind,generic,0.85
735,error_based,oracle,1.00
738,union_based,generic,1.00
747,boolean_blind,generic,0.85
752,error_based,oracle,1.00
754,boolean_blind,generic,0.85
758,boolean_blind,generic,0.70
771,boolean_blind,generic,0.85
772,boolean_blind,generic,0.85
775,boolean_blind,generic,0.85
777,boolean_blind,generic,0.85
778,boolean_blind,generic,0.85
779,error_based,oracle,1.00
781,boolean_blind,generic,0.85
784,error_based,oracle,1.00
785,boolean_blind,generic,0.70
792,boolean_blind,generic,0.85
793,error_based,oracle,1.00
799,boolean_blind,generic,0.85
803,boolean_blind,generic,0.85
811,boolean_blind,generic,0.85
821,boolean_blind,generic,0.70
825,boolean_blind,generic,0.85
827,boolean_blind,generic,0.70
828,error_based,oracle,1.00
829,boolean_blind,generic,0.85
831,boolean_blind,generic,0.85
834,error_based,oracle,1.00
836,boolean_blind,generic,0.85
839,boolean_blind,generic,0.85
840,boolean_blind,generic,0.85
845,boolean_blind,generic,0.85
863,boolean_blind,generic,0.85
864,boolean_blind,generic,0.85
886,boolean_blind,generic,0.85
888,boolean_blind,generic,0.70
895,boolean_blind,generic,0.85
903,boolean_blind,generic,0.85
904,error_based,oracle,1.00
922,error_based,oracle,1.00
925,error_based,oracle,1.00
926,error_based,oracle,1.00
942,error_based,oracle,1.00
946,error_based,oracle,1.00
948,boolean_blind,generic,0.70
952,error_based,oracle,1.00
965,boolean_blind,generic,0.70
973,boolean_blind,generic,0.85
977,boolean_blind,generic,0.85
990,error_based,oracle,1.00
992,boolean_blind,generic,0.85
1000,boolean_blind,generic,0.70
1024,boolean_blind,generic,0.85
1026,error_based,oracle,1.00
1039,error_based,oracle,1.00
1040,boolean_blind,generic,0.85
1048,error_based,oracle,1.00
1050,boolean_blind,generic,0.85
1052,boolean_blind,generic,0.70
1064,boolean_blind,generic,0.70
1067,boolean_blind,generic,0.85
1069,boolean_blind,generic,0.70
1075,boolean_blind,generic,0.85
1080,error_based,oracle,1.00
1084,boolean_blind,generic,0.70
1086,boolean_blind,generic,0.70
1087,boolean_blind,generic,0.85
1090,boolean_blind,generic,0.85
1097,boolean_blind,generic,0.85
1099,boolean_blind,generic,0.85
1104,error_based,oracle,1.00
1106,boolean_blind,generic,0.85
1122,error_based,oracle,1.00
1125,union_based,generic,1.00
