id,sqli_type,db_engine,confidence
3201,boolean_blind,generic,0.85
3202,boolean_blind,generic,0.85
3205,boolean_blind,generic,0.85
3207,boolean_blind,generic,0.85
3216,boolean_blind,generic,0.85
3217,boolean_blind,generic,0.70
3223,boolean_blind,generic,0.70
3227,boolean_blind,generic,0.85
3231,boolean_blind,generic,0.85
3244,boolean_blind,generic,0.85
3256,boolean_blind,generic,0.85
3260,boolean_blind,generic,0.70
3261,boolean_blind,generic,0.70
3264,boolean_blind,generic,0.85
3265,boolean_blind,generic,0.85
3271,boolean_blind,generic,0.85
3272,boolean_blind,generic,0.85
3276,boolean_blind,generic,0.85
3280,boolean_blind,generic,0.85
3290,error_based,oracle,1.00
3291,error_based,oracle,1.00
3296,error_based,oracle,1.00
3299,boolean_blind,generic,0.85
3303,error_based,oracle,1.00
3305,boolean_blind,generic,0.85
3306,boolean_blind,generic,0.85
3309,boolean_blind,generic,0.85
3313,boolean_blind,generic,0.85
3314,boolean_blind,generic,0.85
3318,boolean_blind,generic,0.70
3321,boolean_blind,generic,0.85
3335,boolean_blind,generic,0.85
3338,boolean_blind,generic,0.70
3339,boolean_blind,generic,0.85
3342,boolean_blind,generic,0.85
3345,boolean_blind,generic,0.70
3351,boolean_blind,generic,0.85
3352,boolean_blind,generic,0.70
3354,error_based,oracle,1.00
3355,boolean_blind,generic,0.85
3357,boolean_blind,generic,0.85
3358,boolean_blind,generic,0.70
3359,boolean_blind,generic,0.85
3360,boolean_blind,generic,0.85
3366,boolean_blind,generic,0.85
3368,error_based,oracle,1.00
3378,boolean_blind,generic,0.85
3379,boolean_blind,generic,0.85
3386,error_based,oracle,1.00
3390,boolean_blind,generic,0.70
3397,boolean_blind,generic,0.85
3400,boolean_blind,generic,0.85
3404,error_based,oracle,1.00
3411,error_based,oracle,1.00
3414,boolean_blind,generic,0.85
3438,boolean_blind,generic,0.85
3439,boolean_blind,generic,0.85
3455,boolean_blind,generic,0.85
3460,boolean_blind,generic,0.85
3467,boolean_blind,generic,0.85
3469,boolean_blind,generic,0.85
3478,boolean_blind,generic,0.85
3485,boolean_blind,generic,0.85
3493,boolean_blind,generic,0.85
3495,boolean_blind,generic,0.70
3500,boolean_blind,generic,0.85
3503,boolean_blind,generic,0.85
3504,boolean_blind,generic,0.85
3532,boolean_blind,generic,0.85
3541,boolean_blind,generic,0.85
3543,boolean_blind,generic,0.85
3544,boolean_blind,generic,0.85
3547,boolean_blind,generic,0.85
3548,boolean_blind,generic,0.70
3555,error_based,oracle,1.00
3556,boolean_blind,generic,0.70
3564,boolean_blind,generic,0.85
3565,boolean_blind,generic,0.85
3566,boolean_blind,generic,0.85
3571,boolean_blind,generic,0.85
3578,boolean_blind,generic,0.85
3580,error_based,oracle,1.00
3585,boolean_blind,generic,0.85
3587,error_based,oracle,1.00
3590,error_based,oracle,1.00
3595,boolean_blind,generic,0.85
3612,error_based,oracle,1.00
3616,boolean_blind,generic,0.85
3620,error_based,oracle,1.00
3641,boolean_blind,generic,0.70
3645,boolean_blind,generic,0.85
3646,boolean_blind,generic,0.85
3650,error_based,oracle,1.00
3655,error_based,oracle,1.00
3656,boolean_blind,generic,0.85
3659,boolean_blind,generic,0.85
3661,boolean_blind,generic,0.85
3666,error_based,oracle,1.00
3667,error_based,oracle,1.00
3670,error_based,oracle,1.00
3671,boolean_blind,generic,0.85
3673,boolean_blind,generic,0.85
3678,boolean_blind,generic,0.85
3685,boolean_blind,generic,0.85
3691,boolean_blind,generic,0.85
3698,error_based,oracle,1.00
3699,boolean_blind,generic,0.85
3700,boolean_blind,generic,0.85
3704,boolean_blind,generic,0.85
3712,error_based,oracle,1.00
3714,error_based,oracle,1.00
3725,boolean_blind,generic,0.70
3726,error_based,oracle,1.00
3730,boolean_blind,generic,0.85
3733,boolean_blind,generic,0.85
3736,boolean_blind,generic,0.70
3743,boolean_blind,generic,0.70
3747,error_based,oracle,1.00
3751,boolean_blind,generic,0.85
3753,error_based,oracle,1.00
3759,error_based,oracle,1.00
3763,boolean_blind,generic,0.70
3776,boolean_blind,generic,0.70
3802,boolean_blind,generic,0.70
3806,error_based,oracle,1.00
3810,boolean_blind,generic,0.70
3820,boolean_blind,generic,0.85
3827,boolean_blind,generic,0.85
3832,boolean_blind,generic,0.85
3833,error_based,oracle,1.00
3840,boolean_blind,generic,0.85
3843,error_based,oracle,1.00
3844,error_based,oracle,1.00
3846,boolean_blind,generic,0.85
3851,boolean_blind,generic,0.85
3857,error_based,oracle,1.00
3858,boolean_blind,generic,0.85
3865,boolean_blind,generic,0.85
3870,boolean_blind,generic,0.85
3871,boolean_blind,generic,0.85
3879,error_based,oracle,1.00
3884,boolean_blind,generic,0.85
3887,error_based,oracle,1.00
3888,boolean_blind,generic,0.70
3898,boolean_blind,generic,0.85
3900,boolean_blind,generic,0.85
3901,boolean_blind,generic,0.85
3905,boolean_blind,generic,0.85
3911,error_based,oracle,1.00
3915,boolean_blind,generic,0.70
3918,boolean_blind,generic,0.85
3919,boolean_blind,generic,0.70
3928,boolean_blind,generic,0.85
3932,error_based,oracle,1.00
