id,sqli_type,db_engine,confidence
6269,boolean_blind,generic,0.85
6270,boolean_blind,generic,0.70
6272,boolean_blind,generic,0.85
6273,boolean_blind,generic,0.85
6279,boolean_blind,generic,0.85
6284,boolean_blind,generic,0.70
6285,error_based,oracle,1.00
6289,error_based,oracle,1.00
6300,boolean_blind,generic,0.70
6303,boolean_blind,generic,0.85
6305,error_based,oracle,1.00
6307,error_based,oracle,1.00
6308,boolean_blind,generic,0.70
6321,boolean_blind,generic,0.70
6326,boolean_blind,generic,0.85
6329,error_based,oracle,1.00
6333,boolean_blind,generic,0.85
6338,boolean_blind,generic,0.85
6344,boolean_blind,generic,0.70
6346,error_based,oracle,1.00
6350,boolean_blind,generic,0.85
6356,boolean_blind,generic,0.85
6357,boolean_blind,generic,0.85
6367,boolean_blind,generic,0.70
6369,boolean_blind,generic,0.85
6370,boolean_blind,generic,0.85
6371,boolean_blind,generic,0.85
6388,boolean_blind,generic,0.70
6389,error_based,oracle,1.00
6390,error_based,oracle,1.00
6394,error_based,oracle,1.00
6397,error_based,oracle,1.00
6403,error_based,oracle,1.00
6405,boolean_blind,generic,0.70
6414,boolean_blind,generic,0.70
6421,boolean_blind,generic,0.70
6422,boolean_blind,generic,0.70
6424,boolean_blind,generic,0.85
6425,boolean_blind,generic,0.85
6428,boolean_blind,generic,0.85
6432,boolean_blind,generic,0.85
6433,boolean_blind,generic,0.85
6439,boolean_blind,generic,0.85
6440,boolean_blind,generic,0.85
6449,error_based,oracle,1.00
6450,error_based,oracle,1.00
6456,boolean_blind,generic,0.85
6460,boolean_blind,generic,0.85
6465,error_based,oracle,1.00
6470,union_based,generic,1.00
6471,boolean_blind,generic,0.70
6472,boolean_blind,generic,0.85
6474,boolean_blind,generic,0.85
6476,boolean_blind,generic,0.85
6483,boolean_blind,generic,0.85
6485,boolean_blind,generic,0.85
6486,boolean_blind,generic,0.85
6490,error_based,oracle,1.00
6492,boolean_blind,generic,0.85
6494,boolean_blind,generic,0.85
6495,boolean_blind,generic,0.85
6496,boolean_blind,generic,0.85
6499,boolean_blind,generic,0.85
6507,time_blind,generic,1.00
6512,error_based,oracle,1.00
6517,boolean_blind,generic,0.85
6520,boolean_blind,generic,0.85
6521,error_based,oracle,1.00
6526,boolean_blind,generic,0.85
6528,boolean_blind,generic,0.85
6535,boolean_blind,generic,0.85
6536,boolean_blind,generic,0.85
6545,boolean_blind,generic,0.70
6551,boolean_blind,generic,0.85
6559,boolean_blind,generic,0.85
6561,boolean_blind,generic,0.70
6562,error_based,oracle,1.00
6570,boolean_blind,generic,0.85
6573,boolean_blind,generic,0.85
6586,boolean_blind,generic,0.85
6590,error_based,oracle,1.00
6601,boolean_blind,generic,0.85
6602,boolean_blind,generic,0.85
6608,boolean_blind,generic,0.85
6609,boolean_blind,generic,0.85
6622,boolean_blind,generic,0.70
6623,boolean_blind,generic,0.85
6627,boolean_blind,generic,0.85
6643,boolean_blind,generic,0.70
6650,boolean_blind,generic,0.85
6651,boolean_blind,generic,0.85
6652,boolean_blind,generic,0.85
6655,boolean_blind,generic,0.70
6657,boolean_blind,generic,0.85
6659,boolean_blind,generic,0.70
6660,boolean_blind,generic,0.85
6674,boolean_blind,generic,0.70
6676,boolean_blind,generic,0.85
6677,boolean_blind,generic,0.85
6682,error_based,oracle,1.00
6693,error_based,oracle,1.00
6695,boolean_blind,generic,0.85
6696,boolean_blind,generic,0.70
6698,error_based,oracle,1.00
6700,boolean_blind,generic,0.85
6705,boolean_blind,generic,0.85
6710,boolean_blind,generic,0.85
6718,boolean_blind,generic,0.85
6721,boolean_blind,generic,0.85
6730,error_based,oracle,1.00
6735,boolean_blind,generic,0.85
6737,error_based,oracle,1.00
6740,boolean_blind,generic,0.70
6744,boolean_blind,generic,0.85
6750,error_based,oracle,1.00
6764,boolean_blind,generic,0.85
6766,boolean_blind,generic,0.85
6774,boolean_blind,generic,0.85
6778,boolean_blind,generic,0.85
6780,boolean_blind,generic,0.85
6781,error_based,oracle,1.00
6785,error_based,oracle,1.00
6823,error_based,oracle,1.00
6825,error_based,oracle,1.00
6834,boolean_blind,generic,0.85
6835,boolean_blind,generic,0.85
6842,error_based,oracle,1.00
6846,boolean_blind,generic,0.85
6849,boolean_blind,generic,0.85
6860,boolean_blind,generic,0.85
6864,boolean_blind,generic,0.70
6867,boolean_blind,generic,0.70
6868,union_based,generic,1.00
6870,error_based,oracle,1.00
6871,boolean_blind,generic,0.85
6873,error_based,oracle,1.00
6876,error_based,oracle,1.00
6881,boolean_blind,generic,0.85
6882,boolean_blind,generic,0.85
6884,boolean_blind,generic,0.85
6892,error_based,oracle,1.00
6893,boolean_blind,generic,0.85
6894,boolean_blind,generic,0.85
6896,boolean_blind,generic,0.85
6911,boolean_blind,generic,0.85
6913,boolean_blind,generic,0.85
6929,error_based,oracle,1.00
6933,error_based,oracle,1.00
6936,boolean_blind,generic,0.85
6944,boolean_blind,generic,0.70
6947,error_based,oracle,1.00
6955,error_based,oracle,1.00
6964,error_based,oracle,1.00
6966,boolean_blind,generic,0.85
6967,boolean_blind,generic,0.70
6968,boolean_blind,generic,0.70
6974,boolean_blind,generic,0.85
6977,boolean_blind,generic,0.70
6985,boolean_blind,generic,0.70
6987,error_based,oracle,1.00
6995,error_based,oracle,1.00
6998,error_based,oracle,1.00
6999,boolean_blind,generic,0.85
7003,error_based,oracle,1.00
7004,union_based,generic,1.00
7013,error_based,oracle,1.00
7021,boolean_blind,generic,0.85
7025,boolean_blind,generic,0.85
7026,error_based,oracle,1.00
7029,boolean_blind,generic,0.85
7030,boolean_blind,generic,0.85
7031,boolean_blind,generic,0.85
7050,boolean_blind,generic,0.85
7056,boolean_blind,generic,0.85
7059,boolean_blind,generic,0.85
7061,boolean_blind,generic,0.85
