grammar_slots_id,structure_cell_id,root_id,y_level,slot_schema_json,slot_sanity_policy,decode_requirement
PG_BOOL_R001_C01_SLOTS,PG_BOOL_R001_C01,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C02_SLOTS,PG_BOOL_R001_C02,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C03_SLOTS,PG_BOOL_R001_C03,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C04_SLOTS,PG_BOOL_R001_C04,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C05_SLOTS,PG_BOOL_R001_C05,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C06_SLOTS,PG_BOOL_R001_C06,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C07_SLOTS,PG_BOOL_R001_C07,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C08_SLOTS,PG_BOOL_R001_C08,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C09_SLOTS,PG_BOOL_R001_C09,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R001_C10_SLOTS,PG_BOOL_R001_C10,PG_BOOL_R001,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C01_SLOTS,PG_BOOL_R002_C01,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C02_SLOTS,PG_BOOL_R002_C02,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C03_SLOTS,PG_BOOL_R002_C03,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C04_SLOTS,PG_BOOL_R002_C04,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C05_SLOTS,PG_BOOL_R002_C05,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C06_SLOTS,PG_BOOL_R002_C06,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C07_SLOTS,PG_BOOL_R002_C07,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C08_SLOTS,PG_BOOL_R002_C08,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C09_SLOTS,PG_BOOL_R002_C09,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R002_C10_SLOTS,PG_BOOL_R002_C10,PG_BOOL_R002,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R003_C01_SLOTS,PG_BOOL_R003_C01,PG_BOOL_R003,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R003_C02_SLOTS,PG_BOOL_R003_C02,PG_BOOL_R003,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R003_C03_SLOTS,PG_BOOL_R003_C03,PG_BOOL_R003,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
PG_BOOL_R003_C04_SLOTS,PG_BOOL_R003_C04,PG_BOOL_R003,Y2,"{""inet"": ""private address sample"", ""integer"": ""1..150 realistic bounded literals"", ""jsonb"": ""small object/array literal"", ""text"": ""short safe ascii tokens"", ""uuid"": ""deterministic UUID literal""}",bounded small literals; no forced 60k+ uniqueness inflation,none_or_normalize_only
