sample_id,run_id,generation_index,created_utc,model_name,model_checkpoint,branch,seed,target_ruleset_id,target_root_id,target_structure_cell_id,target_module_id,target_y_level,target_semantic_family,target_ruleset_family,target_skeleton_reference,target_required_tokens,target_slot_schema_id,prompt_prefix,payload_raw,payload_stripped,payload_normalized,payload_decoded,payload_hash,payload_length_chars,payload_length_tokens,eos_reached,truncated,matched_ruleset_id,match_source,matched_root_id,matched_structure_cell_id,matched_semantic_family,ruleset_match_score,skeleton_match_score,slot_match_score,required_token_match_score,off_ruleset,off_family,reward_stage,reward_version,r_ruleset,r_skeleton,r_slot,r_structure,r_diversity,r_coverage,r_length,p_duplicate,p_near_duplicate,p_off_ruleset,delimiter_valid,quote_valid,boolean_signal_valid,required_tokens_valid,skeleton_valid,slot_sanity_valid,representation_valid,static_score,static_error_class,raw_duplicate_in_run,duplicate_of_sample_id,duplicate_in_training,nearest_train_sample_id,nearest_train_similarity,nearest_generated_sample_id,nearest_generated_similarity,near_duplicate_flag,accepted_for_next_stage,accepted_reason,rejected_reason,usable_for_training,usable_for_reward_update,manual_review_required,postgres_parse_valid,postgres_runtime_valid,semantic_behavior_valid,positive_payload,negative_payload,expected_truth,observed_truth,truth_match,source_v4_1_sample_id,source_type,reward_total,candidate_generation_status,runtime_claim_allowed
BOOT_Y2_R031_C01_S01,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1801,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,'west5' like 'we%','west5' like 'we%','west5' LIKE 'we%','west5' like 'we%',sha256:1e9e24f6ba85ca4c3ecbd8adfc7c1cf18966228d5fa891b33eed5aeda87815b8,18,8,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,(('west5' like 'we%') OR TRUE),(('west5' like 'we%') AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S01,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C01_S02,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1802,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,( 'prime6' LIKE 'pr%' ),( 'prime6' LIKE 'pr%' ),'prime6' LIKE 'pr%',( 'prime6' LIKE 'pr%' ),sha256:2f9ac66982448a3db89b764477c166e9b24953388f39b86e1437396b2d905270,23,10,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((( 'prime6' LIKE 'pr%' )) OR TRUE),((( 'prime6' LIKE 'pr%' )) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S02,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C01_S03,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1803,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,'core7' like 'co%','core7' like 'co%','core7' LIKE 'co%','core7' like 'co%',sha256:dfc1323ed5c3d104539eb8a65758ca52d818631afa7b8c572e62d153180a3c73,18,8,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,(('core7' like 'co%') OR TRUE),(('core7' like 'co%') AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S03,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C01_S04,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1804,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,( 'safe8' LIKE 'zz%' ),( 'safe8' LIKE 'zz%' ),'safe8' LIKE 'zz%',( 'safe8' LIKE 'zz%' ),sha256:1f3abbb21c7062e66bf1b7341e1f94499c33fdd7f23c35fc3ed31b141f5db49b,22,10,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((( 'safe8' LIKE 'zz%' )) OR TRUE),((( 'safe8' LIKE 'zz%' )) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S04,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C01_S05,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1805,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,'audit0' like 'zz%','audit0' like 'zz%','audit0' LIKE 'zz%','audit0' like 'zz%',sha256:640c33ec9c3832700d3b7efbf0b8bc326f14339786431743b8548ba31be82a47,19,8,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,(('audit0' like 'zz%') OR TRUE),(('audit0' like 'zz%') AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S05,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C01_S06,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1806,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C01,PG_BOOL_R031,PG_BOOL_R031_C01,Y2_boolean_variation,Y2,like_ilike,like_ilike,STR LIKE STR,LIKE,SLOT_Y2_R031_C01,<RULE=RS_Y2_R031_C01><CELL=PG_BOOL_R031_C01><FAMILY=like_ilike>,( 'trace1' LIKE 'zz%' ),( 'trace1' LIKE 'zz%' ),'trace1' LIKE 'zz%',( 'trace1' LIKE 'zz%' ),sha256:c21b720552a30c6ca9d29487fe4850fa02e82396d275d2662b2a6fe9d3b5f095,23,10,True,False,RS_Y2_R031_C01,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C01,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((( 'trace1' LIKE 'zz%' )) OR TRUE),((( 'trace1' LIKE 'zz%' )) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C01_S06,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C02_S01,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1807,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C02,PG_BOOL_R031,PG_BOOL_R031_C02,Y2_boolean_variation,Y2,like_ilike,like_ilike,(STR LIKE STR),LIKE,SLOT_Y2_R031_C02,<RULE=RS_Y2_R031_C02><CELL=PG_BOOL_R031_C02><FAMILY=like_ilike>,( ('prime5' like 'pr%') ),( ('prime5' like 'pr%') ),('prime5' LIKE 'pr%'),( ('prime5' like 'pr%') ),sha256:139893f6ac79c800ea8b059db2fc6233e01c9047a2469dacb010517faf08cc39,25,12,True,False,RS_Y2_R031_C02,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C02,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((( ('prime5' like 'pr%') )) OR TRUE),((( ('prime5' like 'pr%') )) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C02_S01,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C02_S02,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1808,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C02,PG_BOOL_R031,PG_BOOL_R031_C02,Y2_boolean_variation,Y2,like_ilike,like_ilike,(STR LIKE STR),LIKE,SLOT_Y2_R031_C02,<RULE=RS_Y2_R031_C02><CELL=PG_BOOL_R031_C02><FAMILY=like_ilike>,('core6' LIKE 'co%'),('core6' LIKE 'co%'),('core6' LIKE 'co%'),('core6' LIKE 'co%'),sha256:e56e1165e45bffe7942d112363da7f5c06d239db47ce97c885898455cbd64d2d,20,10,True,False,RS_Y2_R031_C02,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C02,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((('core6' LIKE 'co%')) OR TRUE),((('core6' LIKE 'co%')) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C02_S02,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C02_S03,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1809,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C02,PG_BOOL_R031,PG_BOOL_R031_C02,Y2_boolean_variation,Y2,like_ilike,like_ilike,(STR LIKE STR),LIKE,SLOT_Y2_R031_C02,<RULE=RS_Y2_R031_C02><CELL=PG_BOOL_R031_C02><FAMILY=like_ilike>,( ('safe7' like 'sa%') ),( ('safe7' like 'sa%') ),('safe7' LIKE 'sa%'),( ('safe7' like 'sa%') ),sha256:d4020d11da2e92229d8f2839d7b4a1da5844120dfcc05b8cb7bf93392d8da00f,24,12,True,False,RS_Y2_R031_C02,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C02,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((( ('safe7' like 'sa%') )) OR TRUE),((( ('safe7' like 'sa%') )) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C02_S03,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
BOOT_Y2_R031_C02_S04,BOOTSTRAP_V4_1_TO_V5_RULESET_CONDITIONED,1810,2026-09-25T18:26:26+00:00,SOURCE_BOOTSTRAP_FROM_V4_1,source_dataset_not_model_checkpoint,C_conditioned_seqgan_bootstrap,0,RS_Y2_R031_C02,PG_BOOL_R031,PG_BOOL_R031_C02,Y2_boolean_variation,Y2,like_ilike,like_ilike,(STR LIKE STR),LIKE,SLOT_Y2_R031_C02,<RULE=RS_Y2_R031_C02><CELL=PG_BOOL_R031_C02><FAMILY=like_ilike>,('audit8' LIKE 'zz%'),('audit8' LIKE 'zz%'),('audit8' LIKE 'zz%'),('audit8' LIKE 'zz%'),sha256:b811c8afef667e28cc10bdfb3da043f625a0a89848c302b9174c421bfa34eb5c,21,10,True,False,RS_Y2_R031_C02,source_assigned,PG_BOOL_R031,PG_BOOL_R031_C02,like_ilike,1.0,1.0,1.0,1.0,False,False,bootstrap_static_scoring,reward_v5_static_proxy_no_runtime,1.0,1.0,1.0,1.0,0.85,0.5,1.0,0.0,0.0,0.0,True,True,True,True,True,True,False,0.85,ok,False,,False,,0.0,,0.0,False,False,,ok,False,True,True,not_run,not_run,not_run,((('audit8' LIKE 'zz%')) OR TRUE),((('audit8' LIKE 'zz%')) AND FALSE),positive=true;negative=false,not_run,unknown_until_postgres_runtime,Y2_R031_C02_S04,v4_1_static_seed_candidate,0.935,bootstrap_from_v4_1_not_model_generated,False
