payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
hole@chicashumedas.at,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hole@chicashumedas.at,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
pitcavag,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pitcavag,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
62573420b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,62573420b,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
gaviota 13,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gaviota 13,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
verani@viajesdacapalla.gq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,verani@viajesdacapalla.gq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
erill,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,erill,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
arnaldo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arnaldo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
conmi5u52,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,conmi5u52,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
naguib,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,naguib,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"calle poeta guillen colom, 34, 4?d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle poeta guillen colom, 34, 4?d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
salerno.harmer@nexuspark.li,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,salerno.harmer@nexuspark.li,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
chinarro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,chinarro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
reencar!nacin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,reencar!nacin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
