payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
91512497m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,91512497m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
yoselie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,yoselie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
c632i6ela,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,c632i6ela,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
99ortadero,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,99ortadero,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
vasilescu.lisi@drogasvirtuales.sc,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,vasilescu.lisi@drogasvirtuales.sc,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
0n9ped7,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,0n9ped7,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
guisset melo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,guisset melo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
du-tuan,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,du-tuan,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
coomes@queinvento.cl,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,coomes@queinvento.cl,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
bojanic-gidra-tolan@elcarritodelacompra.ma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bojanic-gidra-tolan@elcarritodelacompra.ma,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
okura4,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,okura4,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"calle cortafell, 74",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle cortafell, 74",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
$embrutecimiento,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,$embrutecimiento,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
villaseca de henares,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,villaseca de henares,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
arlota,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,arlota,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
fresno de torote,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fresno de torote,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
lim@marketingmunicipal.bf,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lim@marketingmunicipal.bf,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
yamile de francisco,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,yamile de francisco,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
30388165j,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,30388165j,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
"grup de la pau, 108,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"grup de la pau, 108,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
35is117r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,35is117r,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
jandtegui curell,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,jandtegui curell,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
psklib,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,psklib,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
coripe,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,coripe,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.93682E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.93682E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
