payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
germe,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,germe,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
brasset,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,brasset,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.77345E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.77345E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
6e665a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6e665a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
panter,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,panter,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sims2@videocasa-ebs.ru,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sims2@videocasa-ebs.ru,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
cusell vinageras,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cusell vinageras,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
85089975a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,85089975a,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
calle codigo correspondencia oficial correos-telegrafos 33,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,calle codigo correspondencia oficial correos-telegrafos 33,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
56163821y,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,56163821y,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
lo7ange,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lo7ange,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ildefonso,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ildefonso,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
le-van-kim@la-sexta-f1.ro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,le-van-kim@la-sexta-f1.ro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
courtney_lovelle@quehaces.cy,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,courtney_lovelle@quehaces.cy,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ad5ma.sc9r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ad5ma.sc9r,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
tas9go,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,tas9go,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
marschew,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marschew,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
1.92E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,1.92E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
02314635f,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,02314635f,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
"oso, el",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"oso, el",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ibazeta montells,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ibazeta montells,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
severo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,severo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
willingham@necesitocurro.mq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,willingham@necesitocurro.mq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
kjell,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,kjell,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
rollie,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,rollie,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"terque 135, 7-c",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"terque 135, 7-c",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
telma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,telma,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
lauther,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,lauther,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
pello melo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pello melo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ponferrada 65 10-c,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ponferrada 65 10-c,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
marlet esparraguera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,marlet esparraguera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ataz crehuet,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ataz crehuet,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
65472744r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,65472744r,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
"estrecho de ormuz 62, 7-g",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"estrecho de ormuz 62, 7-g",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
subhashi,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,subhashi,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
amoeiro,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,amoeiro,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
