payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
4ode5ista,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,4ode5ista,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ban_quera,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ban_quera,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
hotta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,hotta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"plaza minayo, 2",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"plaza minayo, 2",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sixto,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sixto,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
jiinshuh,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,jiinshuh,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
servitje areggiani,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,servitje areggiani,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
pastukhov@pecher.iq,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pastukhov@pecher.iq,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
cnico,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cnico,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
7.93075E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,7.93075E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
nagaraja,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nagaraja,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
83236273d,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,83236273d,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
escritor lopez de cardenas 76 12e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,escritor lopez de cardenas 76 12e,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
amenta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,amenta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"c/ don bosco 65, 10-d",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ don bosco 65, 10-d",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
6egas0a,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6egas0a,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
coria,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,coria,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
cooperma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,cooperma,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
