payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
38348614r,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,38348614r,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
gargajienta,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,gargajienta,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"calle maria marin, 196,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle maria marin, 196,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"pobla tornesa, la",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"pobla tornesa, la",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sparksma,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sparksma,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.58629E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.58629E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
basilia,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,basilia,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
99783130e,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,99783130e,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
guciz,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,guciz,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
oblong0,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,oblong0,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"c/ era val d'aran s/n, 7?e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ era val d'aran s/n, 7?e",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
thomasin,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,thomasin,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
nicforo,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,nicforo,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
bjorn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bjorn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
6.14046E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.14046E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
patacki,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,patacki,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
blanquer,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,blanquer,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
meggy,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,meggy,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
zahnley,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,zahnley,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
6.29894E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,6.29894E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
almazn cayul,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,almazn cayul,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ammiel,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ammiel,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
burns-gerron@100mbps.ht,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,burns-gerron@100mbps.ht,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
pl. herrera de los navarros 68 12-h,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pl. herrera de los navarros 68 12-h,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
9.36496E+14,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.36496E+14,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"garrotxa, 118",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"garrotxa, 118",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
campoo de yuso,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,campoo de yuso,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
ludwig_schuster@viavilano.web,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,ludwig_schuster@viavilano.web,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
93289880v,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,93289880v,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
fredes damas,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,fredes damas,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
serra stark,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,serra stark,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"c/ francisco de ricci 23, 1?c",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ francisco de ricci 23, 1?c",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
dalmau,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,dalmau,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
bisaurri,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,bisaurri,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
pau gargallo 120 8-b,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,pau gargallo 120 8-b,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
sureda bahamonde,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,sureda bahamonde,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
niemyska@inversioneolica.lt,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,niemyska@inversioneolica.lt,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
busqu,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,busqu,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
"c/ cervera 164, 1e",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"c/ cervera 164, 1e",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.09757E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.09757E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
