payload_norm,sqli_type,db_engine,confidence,reasoning,verdict,critique_reasons,suggested_type,suggested_db,payload_inner,wrapper_detected,strip_depth,a_type,a_db,a_signals,c_type,c_db,c_signals
"calle valle de salazar, 48,",benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,"calle valle de salazar, 48,",False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
comba,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,comba,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
32027973j,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,32027973j,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
husky_hurlic@ropadegolf.sn,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,husky_hurlic@ropadegolf.sn,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
magaz de pisuerga,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,magaz de pisuerga,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
2.58973E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,2.58973E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
uvalle urpina,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,uvalle urpina,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
8.7027E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,8.7027E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
5he1un,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,5he1un,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
egido s/n,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,egido s/n,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
04607227m,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,04607227m,False,0,benign,generic,no attack signal detected,heavy_query,generic,contains 7+ digit number (DoS-style payload)
9.15202E+15,benign,generic,0.9,not_sql_injection,RELABEL,reasoning too short (17 chars),benign,generic,9.15202E+15,False,0,benign,generic,no attack signal detected,benign,generic,no SQLi signal in heuristic check
