id,payload_inner,sqli_type,db_engine,confidence,reasoning,sources_agree
34344,SELECT drive ( s ) FROM bit UNION,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34345,SELECT white ( s ) FROM clearly SELECT excitement ( s ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34346,SELECT observe ( s ) FROM peace UNION ALL,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34347,SELECT closely ( s ) FROM over SELECT basket FROM mission,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34348,SELECT cup FROM last UNION SELECT stay FROM soap ORDER BY outside,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34349,SELECT blind FROM egg UNION ALL SELECT half FROM closer ORDER BY sheet,union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34350,"SELECT announced,noon FROM beginning WHERE brown = 'cave' UNION SELECT foot, quiet FROM rabbit",union_based,generic,0.65,Signal match: union\s+(all\s+)?select → union_based (P7); DB: generic,1
34351,"SELECT COUNT ( meal ) , wonder FROM primitive BY tall",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34352,"SELECT Employees.asleep, COUNT ( Orders.furID ) AS gentlyFROM ( OrdersINNER JOIN necessary ON Orders.wolfID = Employees.visitID )",unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34353,SELECT * FROM old FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34354,SELECT but,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34355,SELECT * FROM front,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34356,SELECT trail FROM tie,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34357,SELECT DISTINCT ride FROM bag,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34358,SELECT COUNT ( DISTINCT play ) FROM ate,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34359,SELECT Count ( * ) AS cutting,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34360,FROM ( SELECT DISTINCT massage FROM fact ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34361,SELECT * FROM coming,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34362,situation,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34363,shade,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34364,SELECT * FROM ago WHERE noon = blank,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34365,rapidly' AND City = 'huge,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34366,easier' OR citizen = 'usually,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34367,least' OR least = 'solid,unknown,unknown,0.5,Insufficient signals to classify; may be malformed or non-SQL text,0
34368,SELECT * FROM yellow WHERE NOT now = 'bend',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34369,SELECT * FROM office WHERE pure = 'throw' AND ( flag = 'pilot' OR rest = 'character' ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34370,SELECT * FROM mouse WHERE NOT family = 'parts' AND NOT did = 'planning',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34371,SELECT * FROM black ORDER BY seven,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34372,SELECT * FROM shadow ORDER BY present DESC,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34373,"SELECT * FROM recent ORDER BY swept, play",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34374,"SELECT * FROM laugh ORDER BY until ASC, grandmother DESC",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34375,"INSERT INTO younger ( improve, darkness, being, anywhere, rather, lie ) VALUES ( 'can', 'percent'. cattle', 'necessary', 'position', 'escape', 'check' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34376,"INSERT INTO life ( base, complex, wore ) VALUES ( 'silk', 'success', 'diameter' )",second_order,generic,0.65,Signal match: insert\s+into.*values → second_order (P10); DB: generic,1
34377,"SELECT diagram, early, curious FROM chemical WHERE huge IS NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34378,"SELECT fellow, tank, discussFROM throw WHERE position IS NOT NULL",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34379,"UPDATE tomorrow SET plant = 'or', City = 'nearer' WHERE garden = pipe",benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34380,UPDATE broken SET may = 'universe'WHERE managed = 'dress',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34381,SELECT * FROM single,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34382,DELETE FROM coal WHERE dozen = 'widely',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34383,DELETE FROM organization,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34384,SELECT flat ( s ) FROM wash,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34385,SELECT * FROM ( SELECT far FROM gulf ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34386,SELECT TOP 3 * FROM meet,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34387,SELECT * FROM ocean 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34388,SELECT * FROM honor FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34389,SELECT TOP 50 PERCENT * FROM disease,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34390,SELECT * FROM troops FETCH FIRST 50 PERCENT ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34391,SELECT TOP 3 * FROM cloth WHERE people = 'officer',benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34392,SELECT * FROM cowboy WHERE effort = 'never' LIMIT 3,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34393,SELECT * FROM within WHERE will = 'purple' FETCH FIRST 3 ROWS ONLY,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34394,SELECT MIN ( jet ) AS money FROM transportation,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34395,SELECT MIN ( whether ) AS around FROM start,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34396,SELECT * FROM ( SELECT hunt FROM shelf ),benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34397,SELECT TOP 3 * FROM rise SELECT * FROM substance 3SELECT * FROM cutting,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
34398,SELECT * FROM glad 3 SELECT * FROM all,benign,generic,0.85,Valid SQL structure without attack patterns (SELECT/FROM/WHERE without injection signals),1
